Día,B,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging,sma_12,ema_12,sma_26,ema_26,MACD
2018-07-06,37020.77,0.002454635944860062,1.0167423943648064,37024.226,37503.643910120925,36544.80808987908,36879.024999999994,37188.215,37464.395000000004,37365.11,37497.2,36857.28166666667,36890.367115384615,37143.74576923077,37137.61278106509,-247.24566568047157
2018-07-07,37020.77,0.0,1.0167423943648064,37000.1935,37426.18295453688,36574.20404546312,36884.99,37188.215,37464.395000000004,37365.11,37487.29,36853.253333333334,36882.43371794872,37128.44769230769,37124.82642011835,-242.39270216962905
2018-07-08,37020.77,0.0,1.0167423943648064,36978.613,37350.53656981852,36606.689430181475,36884.99,37188.215,37491.4525,37365.11,37373.76,36864.82833333333,36879.025128205125,37107.031153846154,37111.88189349112,-232.85676528599288
2018-07-09,37247.88,0.0061346644059536715,1.0229797677415402,36973.939999999995,37329.32188219665,36618.55811780334,36998.545,37176.020000000004,37509.1975,37365.11,37373.76,36901.43083333333,36923.759358974356,37091.982307692306,37128.70020710059,-204.94084812623623
2018-07-10,37318.2,0.0018878926800665052,1.0249110437569156,36977.293999999994,37344.28078749431,36610.30721250568,37033.705,37119.35,37509.1975,37365.11,37373.76,36949.84083333333,36965.549166666664,37080.57615384615,37126.78502958579,-161.23586291912943
2018-07-11,37347.52,0.0007856756220825378,1.0257162913787985,36982.118,37365.715857001356,36598.52014299865,37115.354999999996,37119.35,37509.1975,37365.11,37486.89,36999.700000000004,37011.02224358974,37074.656923076924,37121.64443786982,-110.62219428008393
2018-07-12,37209.99,-0.003682439958530015,1.02193915272131,36985.953499999996,37377.06298284256,36594.84401715743,37138.82,37119.35,37509.1975,37365.11,37518.51,37038.098333333335,37032.05230769231,37063.44807692307,37095.47739644971,-63.425088757394406
2018-07-13,37179.1,-0.0008301534077272965,1.0210907864511884,36988.2445,37383.33898794584,36593.15001205416,37138.82,37094.83,37448.57,37406.350000000006,37461.81,37073.92249999999,37059.7908974359,37051.05115384616,37081.24068047337,-21.44978303746757
2018-07-14,37179.1,0.0,1.0210907864511884,36990.5355,37389.522006186664,36591.54899381333,37184.145,37042.399999999994,37448.57,37406.350000000006,37460.78,37109.746666666666,37090.10365384615,37040.540384615386,37070.750976331365,19.352677514783863
2018-07-15,37179.1,0.0,1.0210907864511884,36996.034999999996,37402.24773480716,36589.82226519283,37184.145,37042.399999999994,37430.49,37406.350000000006,37409.37,37134.40583333333,37120.41641025641,37034.30038461538,37061.85724852071,58.55916173569858
2018-07-16,37179.1,0.0,1.0210907864511884,37010.896499999995,37421.0870966958,36600.70590330419,37184.145,37042.399999999994,37407.935,37491.990000000005,37409.37,37152.70166666667,37141.281858974355,37031.530384615384,37056.577248520705,84.70461045364937
2018-07-17,37257.47,0.0021079047099041848,1.0232431485291886,37033.337499999994,37445.941920052595,36620.73307994739,37263.31,37042.399999999994,37407.915,37491.990000000005,37409.37,37179.98083333333,37168.819871794876,37031.77769230769,37066.290325443784,102.529546351092
2018-07-18,37494.15,0.006352551582273325,1.029743353411428,37071.181,37506.68509854877,36635.676901451225,37336.625,37115.715,37372.3775,37491.990000000005,37386.57,37219.42916666666,37228.31455128205,37045.65730769231,37102.911893491124,125.40265779092442
2018-07-19,37592.78,0.0026305436981501895,1.0324521383004563,37113.3595,37578.675048825025,36648.04395117497,37385.94,37165.03,37344.042499999996,37491.990000000005,37266.86,37267.096666666665,37276.867756410255,37063.33038461539,37129.8300295858,147.0377268244556
2018-07-20,37704.49,0.00297158124512209,1.0355201537111163,37161.1235,37662.2561035236,36659.9908964764,37441.795,37220.884999999995,37344.042499999996,37491.990000000005,37266.86,37324.073333333334,37334.387948717944,37085.299999999996,37161.97032544379,172.417623274152
2018-07-21,37704.49,0.0,1.0355201537111163,37208.8875,37725.89640949619,36691.8785905038,37441.795,37220.884999999995,37319.6975,37475.385,37276.58,37362.12416666667,37382.598974358974,37109.73769230769,37180.56,202.0389743589767
2018-07-22,37704.49,0.0,1.0355201537111163,37256.65149999999,37771.44421413905,36741.85878586094,37441.795,37220.884999999995,37213.817500000005,37381.765,37335.46,37394.314999999995,37414.79583333334,37141.37692307692,37201.238047337276,213.55778599606128
2018-07-23,37814.34,0.002913446117425167,1.0385370858824614,37303.208999999995,37842.588643885494,36763.8293561145,37496.72,37275.81,37149.447499999995,37345.155,37335.46,37433.21666666667,37458.93423076923,37180.0573076923,37244.90970414201,214.0245266272177
2018-07-24,37894.91,0.0021306731784822563,1.0407498689962102,37349.977,37923.55814357994,36776.39585642006,37537.005000000005,37322.06,37091.2075,37309.47,37335.46,37490.29333333333,37504.24641025641,37224.58153846154,37290.03464497041,214.21176528600336
2018-07-25,37902.94,0.00021190180950414472,1.0409704057766918,37398.618,37986.50326424974,36810.732735750265,37580.205,37326.075,37091.1875,37309.47,37425.23,37550.613333333335,37553.777435897435,37268.95576923077,37328.94437869823,224.83305719920463
2018-07-26,37843.97,-0.0015558159868337418,1.0393508473775637,37439.778,38031.380773693694,36848.1752263063,37698.545,37326.075,37061.7475,37309.47,37599.02,37606.01916666667,37595.745128205126,37311.06192307692,37357.419497041425,238.32563116370147
2018-07-27,37826.08,-0.0004727305301214235,1.0388595145005006,37480.0435,38061.51769752867,36898.56930247133,37747.86,37326.075,37061.7475,37309.47,37566.47,37659.934166666666,37639.874679487184,37352.479999999996,37390.29547337278,249.57920611440204
2018-07-28,37826.08,0.0,1.0388595145005006,37520.309,38079.87862601007,36960.739373989934,37803.715,37393.065,37061.7475,37309.47,37524.99,37713.84916666667,37685.495064102564,37393.89807692308,37425.34153846154,260.15352564102795
2018-07-29,37826.08,0.0,1.0388595145005006,37549.219,38109.251404008726,36989.18659599127,37803.715,37416.53,37045.705,37309.47,37590.91,37761.23333333333,37731.11544871795,37430.163076923076,37460.3876035503,270.72784516765387
2018-07-30,37663.58,-0.004295977801559103,1.034396597087268,37566.488,38118.10732202744,37014.868677972554,37783.26,37416.53,37018.315,37309.47,37590.91,37775.3525,37746.20974358974,37457.24115384615,37466.073372781066,280.1363708086719
2018-07-31,37478.83,-0.00490526922825707,1.029322603289762,37573.0535,38117.08364509373,37029.023354906276,37690.885,37461.854999999996,37018.315,37309.47,37590.91,37765.85666666667,37729.73365384615,37478.345384615386,37460.5625147929,269.17113905325095
2018-08-01,37497.2,0.0004901433689363799,1.0298271189382608,37587.414000000004,38106.689065996026,37068.13893400398,37690.885,37461.854999999996,37033.619999999995,37309.47,37561.0,37748.5825,37724.52487179487,37496.66961538461,37481.246094674556,243.27877712031477
2018-08-02,37487.29,-0.0002642864000510503,1.0295549496363217,37602.8235,38089.654274851346,37115.99272514865,37690.885,37461.854999999996,37036.60249999999,37309.47,37634.51,37730.482500000006,37708.383653846155,37514.612692307695,37495.22659763313,213.15705621302186
2018-08-03,37373.76,-0.00302849312393616,1.0264369495506336,37612.5565,38071.82614489902,37153.286855100974,37608.865000000005,37541.020000000004,37036.60249999999,37309.47,37708.9,37702.92166666667,37675.60211538462,37528.18923076923,37492.94304733728,182.6590680473455
2018-08-04,37373.76,0.0,1.0264369495506336,37622.2895,38051.34295043528,37193.236049564715,37599.92,37541.020000000004,37087.2825,37309.47,37966.93,37666.206666666665,37652.281410256415,37533.03076923077,37504.430887573966,147.85052268244908
2018-08-05,37373.76,0.0,1.0264369495506336,37632.02250000001,38027.59673216963,37236.44826783038,37599.92,37541.020000000004,37076.5275,37309.47,38000.89,37622.777500000004,37621.21487179487,37535.167692307696,37508.5275739645,112.6872978303727
2018-08-06,37486.89,0.003026990059335599,1.029543963993458,37643.493500000004,38006.5921185397,37280.394881460306,37599.92,37541.020000000004,37117.35249999999,37309.47,38000.89,37588.10666666667,37601.871730769235,37540.528076923074,37527.740355029586,74.13137573964923
2018-08-07,37518.51,0.0008434948858122571,1.0304123790618054,37644.7115,38005.93643711445,37283.48656288555,37518.67,37541.020000000004,37129.085,37309.47,38000.89,37560.985,37577.399487179486,37552.394230769234,37537.14068047337,40.25880670611514
2018-08-08,37461.81,-0.0015112540450035183,1.0288551641859265,37638.163,38007.66076885962,37268.66523114038,37446.135,37541.020000000004,37116.825,37188.215,38108.52,37530.629166666666,37545.72730769231,37563.267692307694,37538.45819526628,7.269112426030915
2018-08-09,37460.78,-2.749466723572791e-05,1.0288268761555535,37625.9775,38002.010083786285,37249.94491621372,37446.135,37541.020000000004,37113.27249999999,37188.215,38133.66,37500.1875,37519.88314102564,37574.10153846154,37547.50035502959,-27.617214003948902
2018-08-10,37409.37,-0.0013723686479565345,1.0274149464065425,37611.2215,37996.91588889051,37225.52711110949,37446.135,37541.020000000004,37113.27249999999,37188.215,38157.38,37465.46166666667,37486.215576923074,37582.95807692308,37548.75822485207,-62.5426479289963
2018-08-11,37409.37,0.0,1.0274149464065425,37596.465500000006,37989.35076758699,37203.58023241302,37446.135,37580.205,37113.27249999999,37188.215,37876.71,37444.277500000004,37456.83217948718,37591.81461538462,37556.25221893492,-99.42003944773751
2018-08-12,37409.37,0.0,1.0274149464065425,37576.217000000004,37963.74850522167,37188.685494778336,37446.135,37638.350000000006,37152.854999999996,37188.215,37668.05,37438.489166666666,37438.907115384616,37597.656923076924,37563.74621301775,-124.83909763313568
2018-08-13,37386.57,-0.0006094729742843752,1.0267887647633318,37550.8,37917.27620167156,37184.32379832845,37446.135,37638.350000000006,37226.17,37188.215,37668.05,37429.270000000004,37430.5016025641,37593.519230769234,37565.18201183432,-134.68040927021502
2018-08-14,37266.86,-0.003201951930867142,1.0235010364954051,37518.996,37867.48333680689,37170.50866319311,37392.685,37584.9,37275.485,37188.215,37668.05,37410.90083333333,37404.28384615385,37580.983846153846,37543.26396449705,-138.98011834319914
2018-08-15,37266.86,0.0,1.0235010364954051,37490.1405,37821.16506131073,37159.115938689276,37392.685,37584.9,37331.34,37220.884999999995,37761.41,37401.9925,37388.740705128206,37564.151923076926,37532.657100591714,-143.9163954635078
2018-08-16,37276.58,0.0002608215449328988,1.0237679876169843,37462.6655,37767.506464893864,37157.82453510614,37364.335,37584.9,37331.34,37220.884999999995,37773.0,37393.89416666667,37382.69826923077,37547.693846153845,37519.9100887574,-137.21181952663028
2018-08-17,37335.46,0.0015795440461543464,1.025385074246468,37438.1345,37697.099894057166,37179.169105942834,37363.82,37584.9,37331.34,37220.884999999995,37818.49,37390.70250000001,37384.9042948718,37533.500384615385,37515.0424852071,-130.13819033530308
2018-08-18,37335.46,0.0,1.025385074246468,37413.603500000005,37604.21114594635,37222.99585405366,37338.115000000005,37584.9,37386.265,37275.81,37749.25,37378.083333333336,37382.20365384616,37515.08192307693,37503.03263313609,-120.82897928993043
2018-08-19,37335.46,0.0,1.025385074246468,37397.1975,37551.609435281534,37242.78556471847,37338.115000000005,37584.9,37429.5325,37316.095,37786.51,37362.82916666667,37371.5258974359,37493.56461538462,37487.44778106509,-115.92188362919114
2018-08-20,37425.23,0.002404416605554127,1.0278505271460736,37394.5175,37544.93532813622,37244.09967186378,37346.045,37555.415,37453.14,37320.11,37786.51,37359.78083333333,37372.4292948718,37475.19115384615,37483.05159763314,-110.62230276133778
2018-08-21,37599.02,0.0046436588365654785,1.032623514329124,37399.6085,37569.44580956545,37229.771190434556,37432.94,37546.47,37512.31,37320.11,37786.51,37371.300833333335,37396.586858974355,37465.770000000004,37494.241745562125,-97.6548865877703
2018-08-22,37566.47,-0.0008657140531853624,1.0317295576411196,37403.5675,37584.830849355916,37222.30415064408,37432.94,37546.47,37536.9675,37320.11,37786.51,37384.392499999994,37401.32685897436,37455.785,37481.26230769231,-79.93544871795166
2018-08-23,37524.99,-0.001104176144311797,1.030590346476191,37411.129,37599.34832759464,37222.90967240536,37432.94,37546.47,37598.39,37320.11,37786.51,37394.0275,37406.02288461538,37444.20461538462,37466.431923076925,-60.409038461548334
2018-08-24,37590.91,0.0017566960044494984,1.0324007804200699,37421.9865,37624.970425571904,37219.002574428094,37437.8,37465.22,37610.1225,37320.11,37786.51,37409.15583333333,37424.31711538461,37435.15961538462,37466.77467455622,-42.45755917160568
2018-08-25,37590.91,0.0,1.0324007804200699,37432.844,37647.37844031193,37218.30955968807,37467.24,37432.94,37599.895000000004,37320.11,38082.28,37426.184166666666,37437.11801282051,37432.36461538462,37459.12121301775,-22.00320019724313
2018-08-26,37590.91,0.0,1.0324007804200699,37438.045,37662.492602589526,37213.59739741047,37467.24,37432.94,37576.369999999995,37320.11,37999.64,37453.18833333333,37451.5266025641,37436.67538461538,37456.756213017754,-5.229610453650821
2018-08-27,37561.0,-0.0007956710811205525,1.0315793289749633,37440.1695,37668.43702317375,37211.90197682626,37467.24,37432.94,37576.369999999995,37320.11,37999.64,37477.700000000004,37469.77474358974,37439.12923076923,37455.802248520704,13.972495069036086
2018-08-28,37634.51,0.0019570831447512926,1.0335982154921741,37448.8045,37692.41524500506,37205.193754994936,37529.87,37450.685,37576.369999999995,37320.11,37999.64,37507.527500000004,37501.82461538462,37444.79153846153,37469.18781065089,32.63680473373097
2018-08-29,37708.9,0.0019766432457868355,1.0356412704236841,37461.2105,37730.232570892294,37192.18842910771,37616.945,37487.880000000005,37574.942500000005,37320.11,37913.41,37538.6475,37538.507884615385,37457.68153846154,37485.42360946745,53.08427514793584
2018-08-30,37966.93,0.006842681701136888,1.0427278339937545,37489.0885,37836.071416547114,37142.10558345288,37745.96,37616.895000000004,37570.47,37320.11,37755.6,37591.27,37604.53711538461,37480.49576923077,37536.027455621304,68.50965976330917
2018-08-31,38000.89,0.0008944626283979851,1.0436605150728522,37518.6645,37929.19662584711,37108.13237415289,37762.94,37633.875,37570.47,37320.11,37823.76,37646.722499999996,37654.28846153846,37504.61615384615,37560.556420118344,93.73204142011673
2018-09-01,38000.89,0.0,1.0436605150728522,37548.2405,38006.06315270817,37090.41784729183,37780.945,37633.875,37570.47,37320.11,37659.22,37694.69416666667,37701.20980769231,37524.38538461539,37580.96597633136,120.24383136094548
2018-09-02,38000.89,0.0,1.0436605150728522,37578.9565,38070.818877147096,37087.094122852905,37780.945,37633.875,37529.845,37320.11,37626.53,37728.183333333334,37741.80121794872,37542.93846153846,37597.69378698225,144.1074309664691
2018-09-03,38108.52,0.002832302085556293,1.0466164769263058,37621.0395,38142.35949179659,37099.71950820341,37834.759999999995,37687.69,37493.5775,37320.11,37626.53,37773.354166666664,37786.69666666667,37567.81192307692,37629.95100591716,156.74566074951144
2018-09-04,38133.66,0.0006596949973394217,1.047306924580267,37664.379499999995,38204.70059527949,37124.0584047205,37847.33,37700.26,37493.5775,37320.11,37626.53,37824.07666666667,37828.785833333335,37593.69192307692,37654.86547337278,173.92035996055347
2018-09-05,38157.38,0.0006220226435120768,1.047958373202063,37708.4195,38258.727555587415,37158.11144441259,37895.945,37712.119999999995,37493.5775,37320.11,37541.17,37871.2825,37875.3541025641,37622.46153846154,37680.41316568047,194.940936883635
2018-09-06,37876.71,-0.007355588879529917,1.0402500222459277,37735.482,38262.24514140753,37208.718858592474,37933.14,37712.119999999995,37513.17,37320.11,37403.52,37895.09916666667,37872.1175,37640.43615384615,37661.57668639053,210.5408136094702
2018-09-07,37668.05,-0.005508926197655417,1.0345193616462653,37752.1115,38247.012129131355,37257.21087086864,37912.715,37712.119999999995,37542.24250000001,37320.11,37435.24,37901.527500000004,37860.16852564103,37650.38538461539,37644.68443786982,215.48408777120494
2018-09-08,37668.05,0.0,1.0345193616462653,37768.740999999995,38227.148370158815,37310.333629841174,37912.715,37712.119999999995,37542.24250000001,37320.11,37508.51,37910.448333333334,37865.60788461539,37661.21153846154,37653.103017751484,212.5048668639065
2018-09-09,37668.05,0.0,1.0345193616462653,37780.882,38214.163504014046,37347.60049598595,37912.715,37712.119999999995,37488.792499999996,37320.11,37501.37,37913.24333333333,37873.156282051285,37676.641923076924,37662.26360946746,210.8926725838246
2018-09-10,37761.41,0.002478493046494279,1.0370834106905693,37789.0015,38214.27289574909,37363.730104250906,37912.715,37716.979999999996,37488.792499999996,37320.11,37501.37,37917.61916666667,37889.884358974356,37695.663076923076,37689.68316568047,200.201193293884
2018-09-11,37773.0,0.0003069270983260264,1.0374017196925347,37799.328,38212.20066470471,37386.45533529529,37912.715,37746.42,37474.6175,37320.11,37501.37,37901.458333333336,37895.370064102564,37714.75615384615,37707.561065088754,187.80899901381053
2018-09-12,37818.49,0.001204299367272954,1.0386510619271683,37814.003000000004,38207.0044942303,37421.00150576971,37912.715,37746.42,37474.36,37320.11,37384.88,37886.25833333334,37888.693974358976,37733.33423076924,37730.71520710059,157.97876725838432
2018-09-13,37749.25,-0.0018308504649444668,1.0367494471475238,37821.92,38202.6842529083,37441.155747091696,37912.715,37746.42,37461.50750000001,37320.11,37585.21,37865.28833333334,37865.18012820513,37749.24923076923,37735.78281065089,129.39731755424145
2018-09-14,37786.51,0.000987039477605478,1.037772759780244,37831.7,38197.83957255408,37465.56042744591,37772.380000000005,37791.305,37461.50750000001,37326.075,37592.76,37847.42333333333,37853.1685897436,37766.59730769231,37754.98165680473,98.18693293886463
2018-09-15,37786.51,0.0,1.037772759780244,37841.48,38191.28193381566,37491.678066184344,37743.270000000004,37841.185,37450.729999999996,37326.075,37263.64,37820.58916666667,37838.05205128205,37780.49269230769,37769.66079881657,68.39125246548065
2018-09-16,37786.51,0.0,1.037772759780244,37852.75550000001,38179.178820712565,37526.33217928745,37743.270000000004,37841.185,37489.705,37326.075,36806.49,37791.659999999996,37815.346217948725,37787.70384615385,37781.41843195266,33.9277859960639
2018-09-17,37786.51,0.0,1.037772759780244,37860.355500000005,38172.7261292535,37547.98487074651,37743.270000000004,37841.185,37489.705,37326.075,36806.49,37760.754166666666,37790.86769230769,37796.166923076926,37787.520177514794,3.347514792898437
2018-09-18,37786.51,0.0,1.037772759780244,37864.236000000004,38170.796126400644,37557.675873599364,37783.869999999995,37859.19,37489.705,37393.065,36806.49,37753.2375,37764.716602564105,37806.22538461539,37794.681242603554,-29.964640039448568
2018-09-19,37786.51,0.0,1.037772759780244,37855.215000000004,38159.74615690092,37550.68384309909,37783.869999999995,37859.19,37451.51,37416.53,36806.49,37763.10916666667,37758.35634615385,37813.74846153846,37803.19224852072,-44.83590236686723
2018-09-20,38082.28,0.007827396602649861,1.0458958187544705,37859.284499999994,38173.61894206959,37544.9500579304,37915.765,37859.19,37450.09,37416.53,36847.72,37797.628333333334,37812.21237179487,37832.64730769231,37855.06100591716,-42.848634122288786
2018-09-21,37999.64,-0.0021700381384728296,1.043626184938904,37859.222,38173.44304280652,37545.000957193486,37915.765,37859.19,37450.09,37461.854999999996,36823.21,37825.260833333334,37828.70705128205,37848.36769230769,37858.33849112426,-29.631439842210966
2018-09-22,37999.64,0.0,1.043626184938904,37859.1595,38173.267052315314,37545.05194768469,37934.395000000004,37895.945,37450.09,37461.854999999996,36833.08,37845.113333333335,37852.088397435895,37865.238461538465,37871.64035502959,-19.55195759369235
2018-09-23,37999.64,0.0,1.043626184938904,37853.715500000006,38153.65148702385,37553.77951297616,37934.395000000004,37912.715,37490.2775,37461.854999999996,36719.38,37864.0,37868.886666666665,37879.281923076924,37885.91562130178,-17.028954635112314
2018-09-24,37913.41,-0.0022692320243032915,1.0412579549786392,37842.703,38115.3681838986,37570.0378161014,37934.395000000004,37912.715,37552.412500000006,37541.020000000004,36719.38,37871.909999999996,37871.60153846154,37887.1476923077,37884.53239644971,-12.93085798816901
2018-09-25,37755.6,-0.004162379485253553,1.036923844227979,37822.614,38055.4814056757,37589.7465943243,37918.94,37912.715,37681.427500000005,37573.015,36719.38,37872.43916666667,37854.01615384615,37879.01961538462,37866.90958579882,-12.893431952674291
2018-09-26,37823.76,0.001805295108540328,1.0387957977718925,37819.9665,38051.49936492214,37588.43363507786,37918.94,37912.715,37698.4075,37589.994999999995,36755.64,37875.543333333335,37864.950064102566,37872.20692307693,37870.51813609468,-5.56807199211471
2018-09-27,37659.22,-0.004350175656782973,1.0342768535800568,37819.525,38052.25851048516,37586.79148951484,37870.75,37908.3,37707.41,37589.994999999995,36917.86,37864.93583333333,37842.26282051282,37859.065769230765,37839.439704142016,2.8231163708042004
2018-09-28,37626.53,-0.0008680477184604962,1.0333790519170503,37817.44900000001,38056.277919254106,37578.62008074591,37854.405,37891.955,37707.41,37589.994999999995,36768.71,37851.604166666664,37828.25801282051,37844.66730769231,37823.29103550295,4.966977317555575
2018-09-29,37626.53,0.0,1.0333790519170503,37815.373,38060.07437471573,37570.67162528427,37813.085,37891.955,37761.225,37643.81,36625.49,37838.2725,37816.97737179487,37826.129230769235,37811.107721893495,5.869649901374942
2018-09-30,37626.53,0.0,1.0333790519170503,37808.629,38066.14887153432,37551.10912846568,37813.085,37891.955,37773.795,37656.380000000005,36629.85,37824.940833333334,37805.69673076923,37806.62423076923,37795.421656804734,10.275073964498006
2018-10-01,37541.17,-0.002268612067070741,1.031034715730013,37797.0375,38079.84480260098,37514.23019739902,37770.405,37811.725,37804.0325,37668.24,36629.85,37804.495833333334,37781.28378205128,37782.92384615385,37765.78511834319,15.498663708087406
2018-10-02,37403.52,-0.0036666411835326596,1.0272542813796655,37776.289000000004,38107.13084468653,37445.44715531348,37658.465,37742.899999999994,37822.63,37707.425,36629.85,37747.9325,37742.80724358974,37764.724230769236,37724.55402366864,18.253219921098207
2018-10-03,37435.24,0.0008480485259141357,1.0281254428587285,37760.5885,38123.671463298444,37397.50553670155,37613.64,37742.899999999994,37812.417499999996,37712.119999999995,36554.54,37700.89916666667,37699.82596153847,37755.770000000004,37714.03434911243,-14.208387573962682
2018-10-04,37508.51,0.001957246701236759,1.0301377379902215,37746.688500000004,38125.84535762987,37367.53164237014,37613.64,37742.899999999994,37812.417499999996,37712.119999999995,36440.02,37659.971666666665,37671.300833333335,37749.63384615385,37717.73,-46.42916666666861
2018-10-05,37501.37,-0.0001903568016964341,1.0299416442651108,37732.4315,38125.859193214186,37339.00380678581,37531.369999999995,37742.899999999994,37812.417499999996,37712.119999999995,36499.61,37618.449166666665,37635.57141025641,37743.22307692308,37711.43940828402,-75.8679980276138
2018-10-06,37501.37,0.0,1.0299416442651108,37718.1745,38123.34962142236,37312.99937857764,37515.024999999994,37742.899999999994,37814.847499999996,37712.119999999995,36499.61,37584.1125,37600.436987179484,37733.22153846154,37706.01491124261,-105.57792406312365
2018-10-07,37501.37,0.0,1.0299416442651108,37703.917499999996,38118.53118812802,37289.30381187197,37515.024999999994,37742.899999999994,37829.5675,37712.119999999995,36499.61,37562.926666666666,37571.382884615385,37722.77423076923,37697.55207100592,-126.1691863905362
2018-10-08,37384.88,-0.0031062865169994014,1.026742350422234,37683.835999999996,38119.12255610651,37248.549443893484,37505.705,37733.58,37829.5675,37712.119999999995,36499.61,37526.35333333333,37535.53487179487,37706.096923076926,37670.79050295858,-135.25563116370904
2018-10-09,37585.21,0.005358583470108869,1.0322442350092673,37673.77099999999,38108.3972490561,37239.14475094389,37485.045,37733.58,37829.5675,37712.119999999995,36499.61,37520.18583333333,37535.4082051282,37699.78769230769,37687.498934911244,-152.09072978304175
2018-10-10,37592.76,0.00020087688747794097,1.032451589018313,37649.295,38041.80368939624,37256.786310603755,37488.82,37733.58,37781.8425,37712.119999999995,37385.8,37517.371666666666,37531.351089743584,37692.33576923077,37683.32189349112,-151.97080374753568
2018-10-11,37263.64,-0.00875487726892099,1.0234126020703553,37612.495,38004.72113654256,37220.268863457444,37428.2,37672.96,37792.2275,37712.119999999995,37111.72,37487.130833333336,37478.33602564102,37672.22538461538,37626.382573964496,-148.04654832347296
2018-10-12,36806.49,-0.012267990996048694,1.0108573854829135,37552.8375,38043.241623948845,37062.43337605116,37199.625,37444.384999999995,37792.2275,37712.119999999995,37070.84,37418.79416666667,37382.416858974364,37634.53230769231,37539.03532544379,-156.61846646942286
2018-10-13,36806.49,0.0,1.0108573854829135,37493.18,38039.41001926443,36946.94998073557,37199.625,37444.384999999995,37792.2275,37712.119999999995,37146.39,37357.57083333333,37324.59352564102,37596.83923076923,37507.14118343195,-182.5476577909285
2018-10-14,36806.49,0.0,1.0108573854829135,37437.833999999995,38025.72527034276,36849.94272965723,37199.625,37444.384999999995,37821.53,37712.119999999995,37072.13,37307.818333333336,37272.78916666666,37559.14615384615,37475.247041420116,-202.45787475345423
2018-10-15,36806.49,0.0,1.0108573854829135,37390.3785,38020.207895285326,36760.54910471467,37199.625,37444.384999999995,37821.53,37712.119999999995,37072.13,37255.42249999999,37230.6908974359,37521.45307692308,37443.35289940828,-212.66200197237777
2018-10-16,36847.72,0.0011201828807909653,1.0119897306210526,37341.576499999996,37980.81003078567,36702.34296921432,37199.625,37403.065,37887.4775,37712.119999999995,37072.13,37200.35666666667,37192.699038461535,37473.97,37417.80183431953,-225.10279585799435
2018-10-17,36823.21,-0.0006651700566548957,1.0113165853546011,37299.776,37959.687025782456,36639.86497421754,37199.625,37403.065,37887.4775,37712.119999999995,36909.4,37143.84333333333,37142.334102564106,37428.722692307696,37373.85307692308,-231.51897435897263
2018-10-18,36833.08,0.00026803746875958545,1.011587656092254,37260.1035,37932.09198269841,36588.115017301585,37199.625,37403.065,37915.17,37712.119999999995,36815.77,37088.1525,37096.03358974359,37383.854999999996,37337.08535502959,-241.05176528599986
2018-10-19,36719.38,-0.003086899059215331,1.008464987108349,37214.746,37904.106654197865,36525.38534580213,36991.509999999995,37316.395000000004,37923.555,37712.119999999995,36866.1,37022.986666666664,37031.418269230766,37334.61423076923,37281.62807692307,-250.20980769230664
2018-10-20,36719.38,0.0,1.008464987108349,37169.3885,37863.81567643301,36474.96132356699,36783.55,37271.57,37923.555,37712.119999999995,36793.67,36967.52833333333,36976.27794871794,37288.689999999995,37239.96281065088,-263.6848619329394
2018-10-21,36719.38,0.0,1.008464987108349,37128.299,37827.15504357132,36429.44295642868,36783.55,37271.57,37915.8275,37712.119999999995,36750.07,36895.37583333333,36929.35166666666,37248.835384615384,37201.10384615384,-271.7521794871791
2018-10-22,36755.64,0.0009874894401813439,1.0094608356339112,37095.905,37800.830653490164,36390.979346509834,36783.55,37189.3,37915.8275,37712.119999999995,36750.07,36825.61583333334,36873.87801282051,37207.75384615384,37172.959171597635,-299.0811587771241
2018-10-23,36917.86,0.004413472326967982,1.0139160630971396,37070.036,37760.93519701835,36379.13680298165,36818.619999999995,37172.955,37889.525,37712.119999999995,36750.07,36796.800833333335,36839.80724358975,37179.24,37163.154792899404,-323.34754930965573
2018-10-24,36768.71,-0.0040400499920635324,1.0098197915144709,37033.045999999995,37704.83032401631,36361.26167598368,36818.619999999995,37172.955,37873.18,37712.119999999995,36681.53,36793.6525,36792.479166666664,37146.24692307692,37116.081538461534,-323.6023717948701
2018-10-25,36625.49,-0.0038951597703591467,1.0058863820872512,36989.25199999999,37647.10981506311,36331.39418493688,36771.675,37126.009999999995,37852.520000000004,37712.119999999995,36564.22,36778.56916666667,36767.781346153846,37107.74538461538,37066.13047337278,-298.3491272189349
2018-10-26,36629.85,0.00011904277594654289,1.0060061255944617,36945.676,37576.697287711664,36314.654712288335,36771.675,37109.125,37852.520000000004,37712.119999999995,36264.53,36763.84916666667,36755.689294871794,37069.411538461536,37034.22301775147,-278.53372287967795
2018-10-27,36629.85,0.0,1.0060061255944617,36902.1,37492.21997356634,36311.98002643366,36771.675,37109.125,37791.065,37712.119999999995,36279.01,36749.129166666666,36743.23391025641,37034.36076923077,37001.78668639053,-258.5527761341218
2018-10-28,36629.85,0.0,1.0060061255944617,36864.3485,37421.42941720843,36307.267582791574,36771.675,37109.125,37700.682499999995,37712.119999999995,36248.49,36730.973333333335,36730.77852564103,37004.604230769226,36972.12834319527,-241.34981755424087
