Día,D,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging,sma_12,ema_12,sma_26,ema_26,MACD
2018-10-10,32857.58,-0.00035261005982190063,1.053329789918,32822.726,32925.44138579392,32720.01061420608,32816.365,32835.17,32783.215,32705.824999999997,32833.12,32808.33666666666,32809.605192307696,32820.876923076925,32824.339822485206,-14.734630177510553
2018-10-11,32721.31,-0.004147292649062995,1.0489613230232342,32813.705,32918.771365219596,32708.638634780407,32795.24,32828.595,32791.15,32705.824999999997,32782.96,32804.435,32794.94794871795,32818.21653846154,32805.55893491124,-10.610986193292774
2018-10-12,32527.63,-0.005919078423204938,1.042752438689351,32795.0,32951.85800037177,32638.14199962823,32698.4,32731.754999999997,32791.15,32705.824999999997,32787.66,32784.39333333333,32761.849615384614,32808.10692307692,32773.510917159765,-11.661301775151514
2018-10-13,32527.63,0.0,1.042752438689351,32776.295,32964.285067288794,32588.304932711202,32698.4,32731.754999999997,32791.4475,32705.824999999997,32779.92,32763.3325,32744.89128205128,32797.99730769231,32764.956627218933,-20.065345167651685
2018-10-14,32527.63,0.0,1.042752438689351,32758.097999999998,32967.42244561936,32548.773554380634,32698.4,32731.754999999997,32794.415,32705.824999999997,32753.17,32743.671666666665,32727.070576923077,32787.88769230769,32756.402337278112,-29.33176035503493
2018-10-15,32527.63,0.0,1.042752438689351,32743.2055,32972.860137353535,32513.55086264647,32698.4,32731.754999999997,32794.415,32705.824999999997,32753.17,32719.460833333334,32710.434487179486,32777.778076923074,32747.848047337277,-37.413560157790926
2018-10-16,32526.52,-3.412483479436901e-05,1.0427168549346493,32728.049,32972.578643152694,32483.519356847304,32697.845,32714.125,32841.0175,32718.784999999996,32753.17,32692.5125,32689.77762820513,32762.03346153846,32739.122988165676,-49.345359960545466
2018-10-17,32508.21,-0.0005629252683656549,1.0421298832692558,32716.7365,32979.492269473274,32453.980730526724,32688.69,32704.97,32841.0175,32718.784999999996,32709.14,32666.769166666665,32664.15826923077,32746.898076923077,32722.98369822485,-58.82542899407781
2018-10-18,32516.61,0.00025839626359003276,1.0423991657372682,32704.160499999998,32979.77765710764,32428.543342892357,32682.895,32704.97,32850.212499999994,32718.784999999996,32693.96,32641.725833333334,32643.667756410254,32732.08576923077,32711.469142011832,-67.80138560157866
2018-10-19,32506.02,-0.00032567970646391053,1.0420596774829527,32691.055,32978.075539960235,32404.034460039762,32613.665,32698.795,32850.212499999994,32718.784999999996,32670.33,32615.8,32620.848012820512,32716.866153846153,32697.306420118344,-76.45840729783231
2018-10-20,32506.02,0.0,1.0420596774829527,32677.9495,32973.59741279172,32382.301587208276,32516.825,32687.595,32850.212499999994,32718.784999999996,32655.78,32593.49666666667,32598.91076923077,32702.037307692306,32684.428284023666,-85.51751479289669
2018-10-21,32506.02,0.0,1.0420596774829527,32664.232500000002,32965.06958301201,32363.395416987994,32516.825,32687.595,32850.212499999994,32718.784999999996,32643.73,32563.234166666673,32580.03871794872,32689.750384615385,32671.880798816568,-91.84208086784929
2018-10-22,32556.39,0.0015495591278169574,1.0436744105679263,32653.874,32954.582714102195,32353.165285897805,32531.205,32687.595,32850.212499999994,32736.964999999997,32643.73,32538.135,32562.181217948724,32679.240384615383,32669.233402366863,-107.0521844181385
2018-10-23,32630.18,0.0022665289364085517,1.0460399288196676,32644.475,32935.550481990016,32353.399518009985,32568.1,32687.595,32835.17,32736.964999999997,32643.73,32530.540833333336,32552.29576923077,32675.229615384615,32671.692633136092,-119.3968639053237
2018-10-24,32618.15,-0.00036867709586640984,1.04565427785655,32632.8875,32908.18699826686,32357.58800173314,32568.1,32687.595,32835.17,32736.964999999997,32640.69,32538.084166666667,32544.01916666667,32669.461153846154,32666.448136094674,-122.42896942800508
2018-10-25,32581.27,-0.0011306588509771842,1.0444719995922294,32621.0945,32883.58783145248,32358.60116854752,32568.1,32687.595,32826.6325,32736.964999999997,32614.86,32542.55416666667,32544.72814102564,32662.27423076923,32655.89328402367,-111.1651429980302
2018-10-26,32570.03,-0.00034498348284162095,1.0441116740040794,32608.739500000003,32855.80746998015,32361.671530019856,32568.1,32687.595,32826.6325,32736.964999999997,32564.09,32546.087499999998,32546.78121794872,32654.655000000002,32648.08281065089,-101.30159270216973
2018-10-27,32570.03,0.0,1.0441116740040794,32596.384499999996,32824.30527076258,32368.463729237406,32568.1,32687.595,32826.6325,32736.964999999997,32561.69,32549.620833333334,32549.77096153846,32646.565384615384,32641.635769230772,-91.86480769231275
2018-10-28,32570.03,0.0,1.0441116740040794,32586.202999999998,32799.07618051934,32373.329819480656,32568.1,32687.595,32824.0925,32736.964999999997,32557.3,32553.246666666662,32552.760705128207,32639.12192307692,32634.79071005917,-82.0300049309626
2018-10-29,32587.54,0.0005376108035517468,1.0446729997201385,32572.1215,32740.419267081706,32403.823732918296,32568.1,32687.595,32808.6125,32736.964999999997,32557.3,32559.857500000002,32558.52256410256,32630.251923076925,32631.186242603548,-72.66367850098686
2018-10-30,32536.21,-0.001575141910067468,1.0430274914959634,32556.052999999996,32661.243647948722,32450.86235205127,32583.195,32687.595,32813.675,32736.964999999997,32557.3,32561.49083333333,32556.219423076924,32618.186923076923,32615.783934911244,-59.56451183432
2018-10-31,32549.12,0.0003967886855906766,1.043441353003349,32547.4435,32619.923026072087,32474.963973927916,32583.195,32687.595,32813.675,32736.964999999997,32580.21,32565.0825,32559.587628205125,32607.878846153846,32607.56124260355,-47.973614398426434
2018-11-01,32549.12,0.0,1.043441353003349,32548.518,32620.419368117586,32476.616631882414,32577.18,32687.595,32820.95,32755.875,32598.01,32568.674166666664,32562.626730769232,32597.57076923077,32598.83902366864,-36.21229289940675
2018-11-02,32549.12,0.0,1.043441353003349,32549.5925,32620.845529819308,32478.33947018069,32561.875,32687.595,32820.95,32779.045,32627.35,32572.265833333335,32565.665833333333,32587.26269230769,32590.116804733727,-24.450971400394337
2018-11-03,32549.12,0.0,1.043441353003349,32550.666999999998,32621.1995759021,32480.134424097894,32561.875,32687.595,32820.95,32779.045,32649.32,32571.660000000003,32568.704935897436,32578.626538461536,32581.394585798815,-12.689649901378289
2018-11-04,32549.12,0.0,1.043441353003349,32551.741499999996,32621.479271344124,32482.00372865587,32561.875,32681.800000000003,32825.7675,32779.045,32704.91,32564.905,32568.192307692312,32566.316923076924,32574.087071005913,-5.894763313601288
2018-11-05,32833.12,0.00872527429313008,1.0525456650170981,32567.0715,32707.757440245026,32426.38555975497,32684.665,32669.57,32825.7675,32805.72,32704.91,32582.819166666668,32606.168846153847,32565.37615384615,32607.36355029586,-1.1947041420135065
2018-11-06,32782.96,-0.0015277256623800195,1.0509376639938246,32580.809,32747.399782270753,32414.21821772925,32684.665,32669.57,32811.917499999996,32828.595,32704.91,32599.626666666663,32613.610064102566,32567.74730769231,32598.850591715975,14.75947238659137
2018-11-07,32787.66,0.00014336716391705195,1.051088333946165,32594.3615,32780.98300898052,32407.73999101948,32684.665,32669.57,32715.0775,32731.754999999997,32732.1,32617.7625,32628.55487179487,32577.74846153846,32601.5800295858,26.97484220907063
2018-11-08,32779.92,-0.0002360644217979102,1.0508402093863534,32608.0565,32806.68431943577,32409.42868056423,32691.120000000003,32669.57,32715.0775,32731.754999999997,32786.84,32635.25333333333,32642.709807692307,32587.451923076922,32608.851775147927,33.85803254437997
2018-11-09,32753.17,-0.0008160483613138814,1.0499826729554809,32620.414,32822.869177096894,32417.958822903103,32691.120000000003,32669.57,32715.0775,32731.754999999997,32762.3,32650.515,32653.394358974358,32596.12653846154,32612.94701183432,40.44734714003789
2018-11-10,32753.17,0.0,1.0499826729554809,32632.771499999995,32835.966358138525,32429.576641861466,32691.120000000003,32669.57,32715.0775,32731.754999999997,32750.53,32664.3175,32666.308076923076,32604.80115384615,32620.287071005918,46.02100591715862
2018-11-11,32753.17,0.0,1.0499826729554809,32642.6105,32849.124386094256,32436.09661390574,32691.120000000003,32669.57,32705.985,32731.199999999997,32734.6,32682.397500000003,32677.987115384614,32613.51846153846,32627.627130177512,50.359985207102
2018-11-12,32709.14,-0.0013442973611408338,1.0485711840189833,32646.558500000003,32855.00187333881,32438.11512666119,32691.120000000003,32669.57,32696.83,32722.045,32734.6,32695.732500000002,32686.511730769234,32621.24653846154,32628.22946745562,58.28226331361293
2018-11-13,32693.96,-0.00046409046523387953,1.048084552130361,32650.349,32859.350587471534,32441.34741252846,32763.54,32669.57,32693.932500000003,32722.045,32734.6,32707.8025,32695.45980769231,32628.067692307694,32632.43322485207,63.026582840240735
2018-11-14,32670.33,-0.0007227634706837849,1.0473270349018933,32654.802000000003,32861.483811008475,32448.12018899153,32728.995000000003,32669.57,32656.23,32720.949999999997,32716.77,32717.903333333332,32702.037500000002,32634.387307692312,32634.569585798818,67.46791420118461
2018-11-15,32655.78,-0.000445358219522185,1.046860599198372,32659.089499999995,32862.04327849872,32456.13572150127,32721.72,32669.57,32602.21,32720.949999999997,32640.67,32726.791666666668,32708.345897435895,32640.147307692307,32637.678491124265,70.66740631162975
2018-11-16,32643.73,-0.00036900052609367684,1.046474307086521,32662.7745,32861.72006826,32463.82893174,32711.824999999997,32684.665,32602.21,32720.949999999997,32681.11,32734.67583333333,32714.01294871795,32645.443846153845,32640.698491124258,73.31445759369308
2018-11-17,32643.73,0.0,1.046474307086521,32666.459500000004,32861.03241435205,32471.886585647964,32698.449999999997,32684.665,32609.4,32720.949999999997,32755.81,32718.89333333333,32720.684166666666,32648.803076923075,32645.18017751479,75.50398915187543
2018-11-18,32643.73,0.0,1.046474307086521,32669.269,32860.7679901019,32477.770009898104,32698.449999999997,32684.665,32627.8475,32720.949999999997,32791.66,32707.290833333333,32707.32974358974,32649.324230769234,32648.022603550293,59.307140039447404
2018-11-19,32640.69,-9.312661267568689e-05,1.04637685247905,32674.493,32856.55602243796,32492.429977562042,32696.93,32684.665,32627.8475,32720.949999999997,32791.66,32695.04333333333,32697.04455128205,32650.191153846154,32647.99588757397,49.04866370808304
2018-11-20,32614.86,-0.0007913435653473799,1.0455488088899123,32677.78,32852.83475038969,32502.725249610314,32662.0,32684.665,32627.8475,32720.949999999997,32791.66,32681.288333333334,32682.707435897435,32651.483076923076,32644.755591715977,37.951844181458
2018-11-21,32564.09,-0.0015566523970975688,1.0439212528302713,32678.528500000004,32851.46883892127,32505.58816107874,32629.025,32684.665,32627.8475,32720.949999999997,32765.75,32665.531666666666,32663.25782051282,32651.254615384616,32638.03798816568,25.219832347138436
2018-11-22,32561.69,-7.3700815837352e-05,1.0438443149822678,32679.157,32850.27368939543,32508.04031060457,32616.010000000002,32684.665,32627.8475,32720.949999999997,32706.83,32649.574999999997,32649.556025641024,32650.933846153846,32637.47544378698,12.080581854042975
2018-11-23,32557.3,-0.00013482101205430919,1.0437035828352947,32679.566000000003,32849.45901033733,32509.672989662675,32606.54,32684.665,32627.8475,32720.949999999997,32742.42,32633.2525,32635.378846153842,32650.444230769233,32636.528639053253,-1.1497928994103859
2018-11-24,32557.3,0.0,1.0437035828352947,32679.975,32848.63144261342,32511.31855738658,32600.515,32684.665,32627.8475,32720.949999999997,32760.05,32620.599166666663,32621.567499999997,32649.28115384615,32636.114349112428,-14.546849112430209
2018-11-25,32557.3,0.0,1.0437035828352947,32666.184,32827.35674144583,32505.011258554176,32600.515,32691.120000000003,32635.395,32720.949999999997,32732.82,32609.210833333334,32610.86083333333,32650.09230769231,32635.13020710059,-24.26937376725982
2018-11-26,32580.21,0.0007036824306683176,1.0444380187093616,32656.046499999997,32811.925883401724,32500.167116598266,32600.515,32691.120000000003,32635.395,32720.949999999997,32732.82,32601.700833333332,32604.74916666667,32651.288076923076,32639.341183431956,-34.59201676528755
2018-11-27,32598.01,0.0005463439308708296,1.0450086410820543,32646.564000000002,32791.86866693301,32501.25933306699,32598.995,32691.120000000003,32632.3875,32720.949999999997,32732.82,32596.88666666667,32601.13301282051,32653.168461538462,32643.09144970414,-41.958436883629474
2018-11-28,32627.35,0.0009000549420041803,1.0459492062738973,32638.9355,32770.68171058509,32507.189289414906,32592.324999999997,32691.120000000003,32624.735,32720.949999999997,32738.65,32595.521666666667,32601.573333333334,32656.177307692305,32649.196390532543,-47.62305719920914
2018-11-29,32649.32,0.0006733614590213044,1.0466535081574961,32633.743,32754.703171211826,32512.78282878817,32603.309999999998,32691.120000000003,32624.735,32720.949999999997,32738.65,32595.9875,32603.798333333332,32660.031153846157,32655.122337278106,-51.32400394477372
2018-11-30,32704.91,0.0017026388298440054,1.0484355810618775,32631.329999999998,32744.237331754615,32518.42266824538,32631.105,32695.21,32621.8375,32720.949999999997,32711.03,32601.085833333334,32612.744807692306,32666.023076923077,32666.93559171598,-54.190784023674496
2018-12-01,32704.91,0.0,1.0484355810618775,32628.916999999998,32732.925065176867,32524.90893482313,32631.105,32672.480000000003,32677.1175,32720.949999999997,32798.05,32606.4375,32617.058782051285,32661.091923076925,32672.005680473372,-54.94689842208754
2018-12-02,32704.91,0.0,1.0484355810618775,32628.7055,32732.06841021281,32525.34258978719,32631.105,32672.480000000003,32677.1175,32720.949999999997,32865.97,32613.941666666666,32621.587115384616,32658.09,32667.833165680477,-46.24605029586019
2018-12-03,32732.1,0.0008313736377809633,1.0493072227648839,32630.6125,32740.018730301894,32521.206269698105,32644.699999999997,32668.61,32677.1175,32720.949999999997,32865.97,32627.9425,32632.119871794872,32655.953076923077,32669.476153846153,-37.356282051281596
2018-12-04,32786.84,0.0016723644373566326,1.0510620468480973,32636.437999999995,32764.689263002707,32508.186736997282,32683.524999999998,32672.07,32680.345,32720.949999999997,32865.97,32646.704999999998,32652.38826923077,32656.219230769228,32676.08952662722,-23.701257396449364
2018-12-05,32762.3,-0.0007484710328898858,1.0502753573522616,32641.764000000003,32781.26658099323,32502.261419006772,32692.424999999996,32672.07,32680.345,32720.949999999997,32932.96,32663.788333333334,32664.488846153843,32656.570384615385,32672.539349112423,-8.050502958580182
2018-12-06,32750.53,-0.00035925438690198597,1.0498980413226777,32647.104000000003,32794.53801115515,32499.66998884486,32707.094999999998,32672.07,32680.345,32720.949999999997,32932.96,32679.890833333335,32677.133205128204,32656.46884615385,32671.02571005917,6.107495069034485
2018-12-07,32734.6,-0.0004864043421587416,1.0493873663565545,32651.6475,32803.95928562939,32499.335714370613,32718.079999999998,32672.07,32680.345,32703.875,32972.57,32694.665833333333,32688.30762820513,32655.754615384616,32668.48902366864,19.818604536489147
2018-12-08,32734.6,0.0,1.0493873663565545,32656.191,32812.69664645842,32499.685353541583,32745.875,32672.07,32680.345,32703.875,33051.29,32707.531666666666,32700.80955128205,32656.733846153846,32667.884674556215,32.92487672583593
2018-12-09,32734.6,0.0,1.0493873663565545,32660.8865,32820.8844181824,32500.8885818176,32745.875,32672.07,32716.555,32703.875,33100.98,32718.914166666666,32711.696025641024,32658.296923076923,32668.71325443787,42.9827712031547
2018-12-10,32716.77,-0.0005446836069479266,1.0488157822607618,32665.982,32826.2862268491,32505.677773150903,32745.875,32672.07,32699.2825,32698.795,33100.98,32726.365833333333,32718.584294871795,32660.083076923074,32667.292781065087,51.29151380670737
2018-12-11,32640.67,-0.002326024237722768,1.046376211330317,32669.810999999998,32823.656940565124,32515.96505943487,32713.754999999997,32672.07,32695.645,32687.595,33100.98,32725.645,32713.18185897436,32659.501923076925,32657.09644970414,56.085409270221135
2018-12-12,32681.11,0.0012389451564567278,1.0476726140691763,32675.782,32821.338135028534,32530.225864971464,32713.754999999997,32672.07,32698.245,32687.595,33163.83,32723.661666666663,32718.793461538462,32660.939615384617,32662.82624260355,55.967218934911216
2018-12-13,32755.81,0.0022857240773033194,1.0500673045882856,32685.707499999997,32824.43312213314,32546.981877866856,32701.485,32672.07,32691.5575,32687.595,33125.17,32727.903333333335,32728.60756410256,32665.25038461538,32675.535059171598,53.07250493096217
2018-12-14,32791.66,0.0010944623259203645,1.0512165636928381,32697.4255,32830.18658751362,32564.66441248638,32716.165,32674.480000000003,32691.5575,32687.595,33204.4,32735.132499999996,32737.712051282055,32670.94,32684.698017751478,53.01403353057685
2018-12-15,32791.66,0.0,1.0512165636928381,32709.1435,32831.19142783426,32587.095572165734,32716.165,32674.480000000003,32690.7975,32687.595,33239.85,32740.095833333336,32743.829038461536,32676.74653846154,32689.51230769231,54.31673076922743
2018-12-16,32791.66,0.0,1.0512165636928381,32719.716000000004,32831.336905903685,32608.095094096327,32716.165,32674.480000000003,32673.3325,32687.595,33235.6,32740.4975,32748.028782051286,32683.546538461538,32694.42553254438,53.60324950690483
2018-12-17,32765.75,-0.000790139931921785,1.050385955508767,32728.103000000003,32826.125158718074,32630.080841281928,32716.165,32674.480000000003,32656.845,32687.595,33235.6,32740.785,32744.3825,32691.302692307687,32696.19322485207,48.18927514792813
2018-12-18,32706.83,-0.0017982191770369305,1.0484971313402809,32732.077,32819.16041494985,32644.993585050146,32716.165,32674.480000000003,32650.3375,32687.595,33235.6,32737.143333333337,32735.561153846153,32696.885000000002,32693.691508875734,41.86964497041845
2018-12-19,32742.42,0.0010881519242309512,1.0496380555112994,32736.731999999996,32815.044110394025,32658.419889605968,32716.165,32674.480000000003,32645.6025,32687.595,33240.04,32737.795,32737.955128205132,32704.004999999997,32703.890384615384,34.064743589748105
2018-12-20,32760.05,0.0005384452340420065,1.0502032281197586,32739.489,32816.99539207897,32661.982607921032,32736.385000000002,32674.480000000003,32642.59,32687.595,33231.87,32739.915833333333,32741.218846153846,32711.803076923075,32712.627307692306,28.59153846154004
2018-12-21,32732.82,-0.0008311953125834659,1.0493303041192854,32740.884500000004,32816.82262565585,32664.94637434416,32749.245000000003,32685.935,32645.8175,32687.595,33276.84,32739.7675,32738.824166666665,32718.553846153845,32715.03644970414,23.787716962524428
2018-12-22,32732.82,0.0,1.0493303041192854,32742.28,32816.510769416265,32668.049230583732,32749.245000000003,32694.835,32645.8175,32687.595,33292.05,32741.105,32738.698653846157,32724.423461538463,32720.748639053254,17.950014792902948
2018-12-23,32732.82,0.0,1.0493303041192854,32742.316,32816.527473280556,32668.104526719446,32749.245000000003,32709.505,32645.057500000003,32687.595,33267.96,32748.784166666668,32739.830384615383,32729.60846153846,32725.715236686392,14.115147928991064
2018-12-24,32738.65,0.00017810869946432994,1.0495171989750607,32739.9065,32811.22105262192,32668.591947378078,32749.245000000003,32716.165,32641.7225,32687.595,33267.96,32753.579166666666,32747.225064102564,32733.88923076923,32730.999467455622,16.225596646941995
2018-12-25,32738.65,0.0,1.0495171989750607,32738.724,32809.28630192859,32668.16169807141,32736.29,32716.165,32647.215,32687.595,33267.96,32752.149166666666,32751.28237179487,32737.324999999997,32734.62165680473,16.66071499013924
2018-12-26,32711.03,-0.0008436511584931639,1.0486317725742869,32736.749,32808.0943180544,32665.4036819456,32733.440000000002,32716.165,32663.1575,32681.800000000003,33297.3,32745.430000000004,32745.82314102564,32737.560384615386,32733.279615384614,12.543525641027372
2018-12-27,32798.05,0.0026602647486184683,1.0514214107131474,32739.921499999997,32816.13377626356,32663.709223736434,32754.54,32719.36,32651.792500000003,32669.57,33268.15,32745.962499999998,32753.52538461539,32741.14269230769,32746.866479289944,6.65890532544654
2018-12-28,32865.97,0.0020708548221617384,1.0535987518116467,32746.49,32840.51418318608,32652.465816813925,32788.5,32753.32,32651.792500000003,32669.57,33209.86,32752.155,32764.42519230769,32747.33730769231,32760.34689349112,4.078298816570168
2018-12-29,32865.97,0.0,1.0535987518116467,32753.058500000003,32860.40766322834,32645.70933677167,32788.5,32753.32,32656.655,32669.57,33264.72,32760.506666666668,32769.665,32752.486153846156,32765.58849112426,4.076508875739819
2018-12-30,32865.97,0.0,1.0535987518116467,32760.5185,32877.18151987617,32643.855480123824,32788.5,32753.32,32677.7975,32669.57,33337.0,32773.76833333333,32776.7317948718,32755.529615384618,32769.945207100594,6.786587771202903
2018-12-31,32932.96,0.0020382784990067293,1.0557462794940446,32775.132999999994,32901.048495982235,32649.21750401775,32821.994999999995,32786.815,32682.247499999998,32669.57,33337.0,32789.64666666667,32798.259358974356,32762.093461538458,32782.82659763314,15.432761341216974
2019-01-01,32932.96,0.0,1.0557462794940446,32787.7255,32923.60218812151,32651.848811878484,32821.994999999995,32786.815,32689.582499999997,32669.57,33337.0,32804.05583333334,32811.69487179487,32769.11,32788.380621301774,23.314250493094733
2019-01-02,32972.57,0.001202746427894752,1.0570160745604693,32798.563500000004,32955.69350483494,32641.433495165067,32841.8,32806.619999999995,32695.074999999997,32669.57,33408.16,32824.034999999996,32829.9810897436,32778.26269230769,32800.411538461536,29.569551282060274
2019-01-03,33051.29,0.002387439013701531,1.0595396359749847,32811.545,33003.67184770712,32619.418152292874,32881.16,32845.979999999996,32708.9725,32669.57,33420.0,32850.574166666665,32858.997307692305,32790.443076923075,32820.26689349112,38.73041420118534
2019-01-04,33100.98,0.0015034208952207084,1.061132570003024,32827.011,33056.80102603834,32597.22097396166,32949.515,32870.825,32708.9725,32669.57,33424.85,32881.254166666666,32889.09814102564,32804.53461538462,32838.21798816568,50.880152859965165
2019-01-05,33100.98,0.0,1.061132570003024,32842.477,33100.85590904714,32584.09809095286,32983.475000000006,32870.825,32708.9725,32669.57,33432.21,32911.448333333334,32915.05814102564,32819.31192307692,32850.14159763314,64.9165433925009
2019-01-06,33100.98,0.0,1.061132570003024,32859.2385,33138.42363516746,32580.053364832536,32983.475000000006,32891.045,32692.9125,32669.57,33502.46,32941.6425,32940.60705128205,32837.016153846154,32862.64547337278,77.961577909271
2019-01-07,33163.83,0.0018987353244526162,1.063147379897616,32882.0885,33181.91309061402,32582.26390938598,33014.9,32935.33,32692.9125,32684.665,33502.46,32979.37583333333,32975.8251923077,32855.58230769231,32887.29520710059,88.52998520710389
2019-01-08,33125.17,-0.0011657278426527862,1.061908039396026,32901.226,33211.73638518072,32590.715614819288,33048.395000000004,32935.33,32686.7775,32684.665,33502.46,33006.635833333334,33001.8057051282,32869.78846153846,32897.05733727811,104.74836785009393
2019-01-09,33204.4,0.0023918367815169983,1.064447950103242,32923.4435,33253.5570922051,32593.329907794905,33068.68,32955.615000000005,32695.322500000002,32684.665,33539.09,33034.83833333334,33037.06108974359,32885.663076923076,32921.267159763316,115.7939299802747
2019-01-10,33239.85,0.001067629591258834,1.0655843862331271,32948.795,33294.15109499812,32603.438905001884,33106.21,32973.34,32695.322500000002,32684.665,33571.87,33065.995,33066.378589743596,32902.90115384615,32940.15337278107,126.22521696252807
2019-01-11,33235.6,-0.00012785857938590883,1.0654481421272874,32973.934,33325.950525575834,32621.917474424168,33145.57,32973.34,32695.322500000002,32684.665,33601.54,33096.7975,33092.08807692308,32919.975769230776,32954.08559171597,138.00248520710738
2019-01-12,33235.6,0.0,1.0654481421272874,32999.073000000004,33350.426574663354,32647.719425336658,33170.415,32973.34,32695.322500000002,32684.665,33576.24,33122.0175,33118.151730769234,32938.04692307692,32968.533343195275,149.6183875739589
2019-01-13,33235.6,0.0,1.0654481421272874,33023.9205,33368.233848800766,32679.607151199234,33170.415,32975.44,32695.322500000002,32684.665,33516.63,33147.237499999996,33139.49173076923,32958.38423076923,32983.824319526626,155.66741124260443
2019-01-14,33240.04,0.0001335916908375978,1.065590477146094,33048.990000000005,33379.14148865795,32718.83851134206,33170.51,32975.535,32695.322500000002,32684.665,33516.63,33169.526666666665,33161.51480769231,32977.52346153847,33001.71588757396,159.79892011834454
2019-01-15,33231.87,-0.00024578791120588583,1.0653285678885154,33075.032,33374.90921435901,32775.15478564099,33182.604999999996,32975.535,32705.432500000003,32684.665,33516.63,33184.575000000004,33179.11794871795,32995.67038461538,33016.65369822486,162.4642504930889
2019-01-16,33276.84,0.0013532190635072716,1.066770190815481,33098.9715,33382.39967902328,32815.54332097672,33201.005,32993.935,32717.590000000004,32691.120000000003,33501.82,33199.23,33198.76961538462,33016.59423076923,33038.92724852071,159.84236686390796
2019-01-17,33292.05,0.00045707465011712856,1.0672577844272033,33120.2755,33394.24063376415,32846.310366235855,33248.225000000006,33001.54,32722.04,32691.120000000003,33584.05,33215.152500000004,33213.51,33038.10307692308,33058.97204142012,154.53795857988007
2019-01-18,33267.96,-0.0007235961738614183,1.066485520777868,33140.375,33394.8495314398,32885.9004685602,33261.96000000001,33001.54,32729.375,32691.120000000003,33607.06,33229.0675,33223.276730769234,33058.68538461539,33073.465680473375,149.81105029585888
2019-01-19,33267.96,0.0,1.066485520777868,33160.4745,33386.72741063851,32934.221589361485,33261.96000000001,33001.54,32732.705,32691.120000000003,33626.52,33237.744999999995,33235.05096153846,33079.04346153846,33090.88147928994,144.16948224851512
2019-01-20,33267.96,0.0,1.066485520777868,33177.224500000004,33381.98255912183,32972.466440878175,33261.96000000001,33001.54,32726.2275,32691.120000000003,33704.88,33249.644166666665,33242.39346153846,33099.40153846154,33108.1075443787,134.28591715975926
2019-01-21,33297.3,0.0008819296404107835,1.067426085969711,33195.4415,33372.74187583811,33018.14112416189,33264.58500000001,33047.675,32724.8025,32695.21,33704.88,33257.38583333333,33256.97583333333,33121.95038461538,33129.847455621304,127.12837771202612
2019-01-22,33268.15,-0.000875446357512466,1.066491611690835,33210.2205,33357.114908919015,33063.32609108099,33264.58500000001,33081.635,32736.95,32677.675000000003,33704.88,33259.744166666664,33259.04185897436,33140.031153846154,33144.442633136096,114.59922583826119
2019-01-23,33209.86,-0.001752126282946298,1.0646229837074497,33218.149,33345.49385491357,33090.804145086426,33253.58,33081.635,32770.91,32711.635000000002,33677.1,33257.59916666667,33252.06967948718,33153.25769230769,33150.77405325444,101.29562623273523
2019-01-24,33264.72,0.0016519190385024807,1.0663816546830633,33226.335999999996,33342.991116142155,33109.680883857836,33253.58,33081.635,32770.91,32711.635000000002,33672.06,33260.02583333333,33258.69467948718,33168.59423076923,33170.40573964497,88.28893984220485
2019-01-25,33337.0,0.0021728726410443766,1.0686987662054357,33238.137,33349.24123051626,33127.03276948375,33273.43,33134.979999999996,32770.91,32711.635000000002,33695.85,33268.47583333334,33271.868012820516,33186.71076923077,33194.50281065089,77.36520216962526
2019-01-26,33337.0,0.0,1.0686987662054357,33249.938,33349.705622942,33150.170377058006,33273.43,33134.979999999996,32804.405,32745.129999999997,33695.45,33276.55583333334,33279.01801282052,33202.25076923077,33209.832189349116,69.18582347140182
2019-01-27,33337.0,0.0,1.0686987662054357,33258.5965,33357.00290103365,33160.19009896635,33273.43,33154.785,32804.405,32745.129999999997,33690.93,33285.31666666667,33285.85493589744,33217.79076923076,33222.98142011835,62.873515779094305
2019-01-28,33408.16,0.0021345651978283975,1.07097997339874,33272.746,33371.72852241034,33173.76347758966,33309.01,33229.725000000006,32824.21,32764.934999999998,33690.93,33296.26,33304.21564102565,33234.54423076923,33247.07834319526,57.13729783039162
2019-01-29,33420.0,0.0003544044329288898,1.0713595334488906,33283.526,33396.51882703324,33170.53317296676,33314.93,33260.490000000005,32863.57,32804.295,33690.93,33306.9225,33315.29692307692,33248.72538461538,33263.07588757396,52.22103550296015
2019-01-30,33424.85,0.00014512268102917503,1.071515012016731,33292.776,33419.55892788654,33165.99307211346,33317.354999999996,33262.915,32910.17,32829.14,33721.75,33319.996666666666,33325.065192307695,33261.181923076925,33275.82147928994,49.24371301775682
2019-01-31,33432.21,0.00022019545338269886,1.0717509547506083,33302.6065,33440.27669648331,33164.93630351669,33321.035,33266.595,32927.15,32829.14,33747.69,33333.684166666666,33337.260256410256,33273.92153846154,33287.49393491125,49.76632149900979
2019-02-01,33502.46,0.0021012670116633547,1.0740029896765444,33315.9495,33475.32664590583,33156.572354094176,33383.59,33313.815,32937.26,32829.14,33738.12,33353.22583333334,33359.64967948718,33289.36307692308,33309.08130177515,50.56837771202845
