Día,A,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging,sma_12,ema_12,sma_26,ema_26,MACD
2018-09-13,44207.51,-0.002945547295543194,1.0326273495580887,44256.17,44908.26286718278,43604.07713281722,44426.89,44144.3,43663.56,43445.35,43980.29,44360.51500000001,44360.597564102565,44132.07653846154,44120.22011834319,240.3774457593754
2018-09-14,44209.52,4.5467387780773194e-05,1.032674300426224,44277.167,44893.49841032923,43660.83558967077,44220.305,44218.325,43663.56,43473.009999999995,44003.56,44332.76583333333,44337.285,44159.88115384615,44143.99091715976,193.29408284024248
2018-09-15,44209.52,0.0,1.032674300426224,44298.164000000004,44873.436199860684,43722.891800139325,44194.945,44256.425,43654.380000000005,43473.009999999995,43480.36,44290.47583333333,44313.80493589743,44181.99153846154,44167.51789940828,146.2870364891496
2018-09-16,44209.52,0.0,1.032674300426224,44320.383,44842.958858330116,43797.80714166989,44194.945,44256.425,43704.425,43473.009999999995,42805.42,44245.488333333335,44278.02108974359,44194.77923076923,44186.22668639053,91.79440335305844
2018-09-17,44209.52,0.0,1.032674300426224,44337.674,44819.538134422044,43855.809865577954,44194.945,44256.425,43704.425,43473.009999999995,42805.42,44196.115,44239.95474358975,44210.07346153846,44197.04704142012,42.907702169628465
2018-09-18,44209.52,0.0,1.032674300426224,44347.478,44809.93805016477,43885.01794983524,44255.1,44283.57,43704.425,43561.655,42805.42,44181.17249999999,44198.177307692305,44229.25307692308,44209.988313609465,-11.811005917159491
2018-09-19,44209.52,0.0,1.032674300426224,44333.416000000005,44794.68266582371,43872.1493341763,44272.81,44283.57,43653.2175,43602.765,42805.42,44194.317500000005,44185.53365384615,44245.404615384614,44226.217218934915,-40.683565088766045
2018-09-20,44656.21,0.01010393236569862,1.0431083717135257,44339.101,44813.29904708226,43864.90295291774,44431.86,44283.57,43652.259999999995,43602.765,42831.34,44244.68666666667,44265.37788461539,44278.73653846153,44308.60544378698,-43.2275591715952
2018-09-21,44508.22,-0.0033139847738981043,1.0396515264521413,44337.3865,44808.84077749439,43865.93222250561,44431.86,44283.57,43652.259999999995,43676.235,42810.3,44282.723333333335,44285.23025641026,44306.37653846154,44314.04168639053,-28.811429980269168
2018-09-22,44508.22,0.0,1.0396515264521413,44335.672,44804.34108385094,43867.00291614906,44432.865,44332.85,43652.259999999995,43676.235,42862.99,44310.73416666666,44317.41512820513,44334.956538461534,44337.42937869822,-20.014250493091822
2018-09-23,44508.22,0.0,1.0396515264521413,44325.233,44767.75894759552,43882.70705240448,44432.865,44407.72,43689.2725,43676.235,42649.87,44331.9675,44341.1166025641,44359.745769230765,44361.612455621296,-20.495853057196655
2018-09-24,44346.12,-0.00364202387783652,1.0358650907681735,44305.0705,44702.43834905314,43907.70265094686,44432.865,44426.89,43776.52250000001,43806.45,42649.87,44332.635,44334.144807692304,44372.541153846156,44357.64949704142,-23.504689349116234
2018-09-25,44124.0,-0.005008780926042733,1.0306766694595804,44271.1705,44602.76465361476,43939.57634638524,44390.104999999996,44426.89,44015.182499999995,43889.37,42649.87,44325.675833333335,44300.537307692306,44358.435000000005,44334.30405325444,-33.76674556213402
2018-09-26,44264.15,0.0031762759495965742,1.033950382976595,44264.936499999996,44592.05793490402,43937.81506509597,44390.104999999996,44426.89,44041.057499999995,43915.245,42689.87,44330.22833333333,44316.21032051282,44347.72884615384,44343.92961538462,-27.71929487180023
2018-09-27,44033.27,-0.005215959190451036,1.028557339974038,44264.011,44593.661923891836,43934.36007610816,44344.74,44417.634999999995,44054.63,43915.245,42924.83,44315.54083333333,44284.542435897434,44328.142692307694,44299.350562130174,-14.808126232739596
2018-09-28,43940.72,-0.002101819828506879,1.0263954977621244,44258.458,44605.6903024645,43911.2256975355,44298.465,44371.36,44054.63,43915.245,42667.25,44293.14083333333,44257.876089743586,44304.99692307692,44268.539201183434,-10.663111439847853
2018-09-29,43940.72,0.0,1.0263954977621244,44252.905,44616.527641054105,43889.28235894589,44224.47,44371.36,44141.875,44002.490000000005,42384.79,44270.74083333334,44238.92224358974,44275.14,44248.95431952662,-10.032075936884212
2018-09-30,43940.72,0.0,1.0263954977621244,44241.3365,44628.71875478889,43853.954245211105,44224.47,44371.36,44158.060000000005,44018.675,42403.92,44248.34083333334,44219.9683974359,44244.03807692307,44223.69076923077,-3.7223717948727426
2018-10-01,43802.32,-0.0031496980477334624,1.0231626618666205,44218.7815,44651.155628669934,43786.40737133006,44155.270000000004,44229.265,44209.015,44044.990000000005,42403.92,44214.4075,44179.72224358975,44205.58884615384,44176.081449704136,3.6407938856136752
2018-10-02,43578.76,-0.005103839248697284,1.0179406041151842,44180.814,44691.75575506167,43669.87224493833,43962.44,44117.485,44246.45,44085.18,42403.92,44124.619999999995,44116.615576923075,44174.43230769231,44109.15363905325,7.461937869826215
2018-10-03,43637.99,0.001359148355758455,1.019324136413527,44152.337999999996,44715.55649017315,43589.11950982684,43921.455,44117.485,44256.035,44085.18,42279.96,44052.10083333333,44049.75384615384,44158.51730769231,44091.90272189349,-42.148875739650975
2018-10-04,43746.81,0.0024936987244370545,1.0218660237122894,44129.2025,44718.81268114887,43539.59231885113,43921.455,44117.485,44256.035,44085.18,42077.63,43988.649999999994,44005.13301282051,44146.78769230769,44095.177721893495,-90.04470907298673
2018-10-05,43794.62,0.0010928796865419255,1.0229828003319719,44108.457500000004,44714.45237442729,43502.46262557272,43806.015,44117.485,44256.035,44085.18,42250.85,43929.18333333333,43958.799230769226,44136.896923076914,44092.60804733728,-133.80881656805286
2018-10-06,43794.62,0.0,1.0229828003319719,44087.7125,44706.856166453756,43468.56883354625,43759.740000000005,44117.485,44264.4625,44085.18,42250.85,43883.225000000006,43908.481282051274,44122.37884615385,44084.238934911235,-175.75765285996022
2018-10-07,43794.62,0.0,1.0229828003319719,44066.9675,44696.22693882262,43437.70806117738,43759.740000000005,44117.485,44285.595,44085.18,42250.85,43855.77666666667,43869.59346153847,44104.73269230769,44071.95440828403,-202.3609467455608
2018-10-08,43645.87,-0.0033965359215355484,1.0195082025035314,44038.784999999996,44690.321474453274,43387.24852554672,43759.740000000005,44117.485,44285.595,44085.18,42250.85,43804.253333333334,43823.48333333334,44078.108076923076,44034.13843195266,-210.65509861932514
2018-10-09,43980.29,0.007662122441367325,1.0273197991810916,44027.3235,44674.44518380495,43380.20181619505,43779.525,44117.485,44285.595,44085.18,42250.85,43799.838333333326,43831.3358974359,44069.36884615385,44063.059142011836,-231.7232445759364
2018-10-10,44003.56,0.0005291006494043682,1.0278633547539844,43994.691,44573.14490580087,43416.237094199125,43791.16,44117.485,44219.315,44085.18,43622.04,43805.075000000004,43831.180128205124,44061.44730769231,44059.24440828402,-228.06428007889917
2018-10-11,43480.36,-0.011889947086099362,1.0156421138542189,43943.297999999995,44512.59139925389,43374.0046007461,43741.96,44068.285,44225.685,44085.18,43147.56,43766.71166666667,43755.11884615385,44033.40269230769,43972.04926035503,-216.93041420118243
2018-10-12,42805.42,-0.015522870555809587,0.999876432789831,43858.158,44559.616683362015,43156.69931663799,43404.49,43730.815,44225.685,44085.18,43052.95,43672.10333333333,43618.820641025646,43979.398846153854,43844.48227810651,-225.66163708086242
2018-10-13,42805.42,0.0,0.999876432789831,43773.018,44548.497331577346,42997.53866842265,43404.49,43730.815,44225.685,44085.18,43191.04,43589.02833333333,43538.76743589743,43925.395000000004,43798.78671597634,-260.0192800789082
2018-10-14,42805.42,0.0,0.999876432789831,43695.98299999999,44532.79930269285,42859.16669730713,43404.49,43730.815,44269.335,44085.18,43047.45,43524.583333333336,43468.4732051282,43871.391153846154,43753.09115384616,-284.61794871796155
2018-10-15,42805.42,0.0,0.999876432789831,43630.054,44527.82947582934,42732.27852417065,43404.49,43730.815,44278.19,44085.18,43047.45,43455.2025,43413.94282051282,43817.387307692305,43707.39559171598,-293.45277120315586
2018-10-16,42831.34,0.0006055307949319744,1.0004818887610119,43558.4135,44471.066940825884,42645.76005917412,43404.49,43656.82,44357.715,44085.18,43047.45,43378.91333333333,43359.22365384615,43747.2,43665.68772189349,-306.4640680473385
2018-10-17,42810.3,-0.0004912290859915291,0.9999904229572447,43497.265,44438.21384243535,42556.31615756465,43404.49,43656.82,44357.715,44085.18,42835.51,43296.886666666665,43291.43435897436,43681.89538461539,43603.06153846154,-311.6271794871791
2018-10-18,42862.99,0.0012307785743148614,1.0012211897443406,43443.378500000006,44400.05154183606,42486.70545816395,43404.49,43656.82,44382.8575,44085.18,42652.26,43219.25083333333,43230.13333333333,43618.61730769231,43555.90994082841,-325.77660749507777
2018-10-19,42649.87,-0.0049721216368712184,0.9962429962035189,43378.835999999996,44366.599353400175,42391.072646599816,43065.115000000005,43497.995,44420.292499999996,44085.18,42747.2,43123.855,43131.65378205128,43547.14230769232,43469.57926035503,-337.9254783037468
2018-10-20,42649.87,0.0,0.9962429962035189,43314.2935,44315.51219268873,42313.07480731127,42756.43,43457.01,44429.8775,44085.18,42637.87,43040.855,43050.934230769235,43481.90192307692,43409.10041420119,-358.16618343195296
2018-10-21,42649.87,0.0,0.9962429962035189,43256.671,44271.616764025945,42241.72523597406,42756.43,43457.01,44408.4975,44085.18,42541.0,42929.986666666664,42980.70346153846,43425.20461538462,43353.89701183431,-373.1935502958513
2018-10-22,42689.87,0.0009378692127315347,0.9971773418380575,43212.226500000004,44244.7514732528,42179.70152674721,42756.43,43341.57,44408.4975,44085.18,42541.0,42820.5125,42893.04564102564,43364.655384615384,43312.07621301775,-419.03057199211617
2018-10-23,42924.83,0.00550388183426187,1.0026656880953375,43176.56850000001,44196.869708523955,42156.26729147606,42787.350000000006,43326.715,44381.1875,44085.18,42541.0,42774.21833333333,42836.561346153845,43322.023076923084,43296.9899408284,-460.42859467455855
2018-10-24,42667.25,-0.006000722658657032,0.9966489693817259,43122.590500000006,44130.52624376663,42114.65475623338,42787.350000000006,43326.715,44334.9125,44085.18,42425.86,42762.70416666667,42757.761666666665,43273.043461538466,43221.288757396454,-463.52709072978905
2018-10-25,42384.79,-0.006620065741288705,0.9900510876834312,43052.099,44059.3670238584,42044.8309761416,42654.81,43194.175,44297.915,44085.18,42228.79,42727.65166666667,42704.56352564103,43213.200000000004,43136.389082840244,-431.8255571992122
2018-10-26,42403.92,0.0004513411532769407,0.9904979384831494,42982.564,43966.69261652217,41998.43538347783,42654.81,43194.175,44297.915,44085.18,41692.95,42694.193333333336,42677.8467948718,43154.092307692306,43088.695384615385,-410.8485897435821
2018-10-27,42403.92,0.0,0.9904979384831494,42913.029,43852.88271821294,41973.175281787066,42654.81,43194.175,44192.2675,44085.18,41724.21,42660.735,42649.5358974359,43100.307692307695,43038.68118343195,-389.14528599605546
2018-10-28,42403.92,0.0,0.9904979384831494,42850.9315,43751.792526875586,41950.07047312441,42654.81,43194.175,44039.9625,44085.18,41699.64,42625.11666666666,42621.225,43055.12153846154,42993.171124260356,-371.94612426035746
2018-10-29,42279.96,-0.002923314636948615,0.9876024013617142,42765.91499999999,43534.261051387475,41997.56894861251,42602.395000000004,43141.759999999995,44019.47,44085.18,41699.64,42580.92166666667,42572.01564102564,43002.88961538462,42935.86591715977,-363.8502761341297
2018-10-30,42077.63,-0.004785482294685228,0.982876247555809,42669.6185,43251.79993490095,42087.437065099046,42501.229999999996,43040.595,44019.47,44085.18,41699.64,42515.475,42503.492179487184,42938.69038461538,42860.54198224853,-357.049802761343
2018-10-31,42250.85,0.0041166767234752655,0.9869224313261787,42608.143000000004,43083.75908036187,42132.526919638134,42501.229999999996,43040.595,43961.75,44085.18,41841.06,42482.223333333335,42474.76346153846,42879.314615384625,42832.868786982246,-358.10532544378657
2018-11-01,42250.85,0.0,0.9869224313261787,42580.4145,43071.376634312415,42089.45236568758,42372.44,43040.595,43938.6125,44102.035,42131.65,42448.97166666667,42446.62743589744,42819.93884615384,42782.6277514793,-336.00031558185583
2018-11-02,42250.85,0.0,0.9869224313261787,42552.686,43052.344567684326,42053.02743231568,42240.774999999994,43040.595,43938.6125,44144.3,42156.23,42415.72,42418.491410256414,42760.56307692307,42732.386715976325,-313.89530571991054
2018-11-03,42250.85,0.0,0.9869224313261787,42524.957500000004,43027.0085498884,42022.90645011161,42240.774999999994,43040.595,43938.6125,44144.3,42328.34,42379.135,42390.35538461539,42706.90846153846,42682.14568047337,-291.7902958579798
2018-11-04,42250.85,0.0,0.9869224313261787,42497.229,42995.459403156674,41998.998596843325,42240.774999999994,43040.595,43948.505000000005,44144.3,42387.05,42322.97,42359.39884615385,42640.39153846154,42636.74562130178,-277.34677514793293
2018-11-05,43622.04,0.03245354827181002,1.018951566091755,42536.764,43226.07718099215,41847.450819007856,42849.835,42849.835,43954.3225,44190.380000000005,42387.05,42402.535833333335,42522.82692307692,42625.71769230769,42791.414378698224,-268.58745562130207
2018-11-06,43147.56,-0.01087707039835828,1.0078683581748575,42553.627,43284.589200513896,41822.664799486105,42849.835,42849.835,43905.1225,44141.18,42387.05,42466.1,42517.15493589744,42612.917692307696,42706.00112426035,-188.84618836291338
2018-11-07,43052.95,-0.002192708000174348,1.0056583971627648,42563.125,43314.79040514518,41811.45959485482,42849.835,42849.835,43567.6525,43803.71,42438.73,42520.18583333333,42556.38461538462,42622.43807692307,42680.6149704142,-124.23035502958373
2018-11-08,43191.04,0.0032074457151021196,1.008883991879601,42590.1835,43390.331902217535,41790.035097782464,42936.445,42849.835,43567.6525,43803.71,42737.96,42585.77916666667,42623.394166666665,42637.26961538462,42709.91529585798,-86.52112919131469
2018-11-09,43047.45,-0.0033245321251815785,1.0055299246380158,42610.0625,43434.802155996025,41785.322844003975,42936.445,42849.835,43567.6525,43803.71,42450.39,42639.40666666667,42656.80544871795,42646.57846153846,42700.37428994083,-43.56884122288466
2018-11-10,43047.45,0.0,1.0055299246380158,42629.9415,43476.67494605402,41783.20805394598,42936.445,42849.835,43567.6525,43803.71,42382.8,42703.364166666666,42702.182564102564,42655.88730769231,42708.25100591716,-6.068441814597463
2018-11-11,43047.45,0.0,1.0055299246380158,42647.8205,43513.951594042584,41781.68940595742,42936.445,42849.835,43530.655,43803.71,42128.61,42784.182499999995,42756.30044871795,42664.19923076923,42716.12772189349,40.17272682445764
2018-11-12,42835.51,-0.0049234042899172215,1.0005792942934129,42643.3545,43504.58046153514,41782.128538464865,42936.445,42849.835,43530.655,43803.71,42128.61,42832.90416666667,42792.07903846153,42665.16884615384,42690.55473372781,101.52430473372078
2018-11-13,42652.26,-0.004277992721459345,0.9962988233551827,42642.604999999996,43503.77192417245,41781.438075827544,43137.15,42849.835,43530.655,43803.71,42128.61,42866.355,42805.11275641026,42657.06384615384,42663.182869822485,141.92988658777176
2018-11-14,42747.2,0.00222590784169463,0.9985164927187602,42660.7255,43514.571746511196,41806.879253488805,42921.65,42849.835,43281.55500000001,43725.935,41865.57,42907.7175,42848.02346153846,42660.80730769231,42670.93094674555,177.09251479290833
2018-11-15,42637.87,-0.0025575944155404873,0.9959626925131576,42672.422999999995,43518.160256285024,41826.68574371497,42914.455,42849.835,43106.72,43725.935,41483.22,42939.96916666667,42866.2025,42660.34576923077,42657.27849112426,208.92400887573604
2018-11-16,42541.0,-0.002271923996203462,0.9936999409727135,42679.277,43518.322373067145,41840.23162693286,42866.020000000004,42849.835,43106.72,43725.935,41686.21,42964.14833333333,42878.589294871796,42656.158461538456,42641.984881656805,236.60441321499093
2018-11-17,42541.0,0.0,0.9936999409727135,42686.131,43518.20241322746,41854.05958677254,42794.225,42849.835,43049.0,43725.935,42074.61,42874.06166666667,42899.04858974359,42650.432692307695,42638.44177514793,260.60681459565967
2018-11-18,42541.0,0.0,0.9936999409727135,42699.183000000005,43513.15873187066,41885.20726812935,42794.225,42849.835,43057.0325,43725.935,42298.25,42823.515,42822.82141025641,42635.67,42633.59689349113,189.22451676528
2018-11-19,42425.86,-0.0027065654309960108,0.991010427063694,42716.5945,43490.10839902428,41943.08060097572,42736.655,42849.835,43057.0325,43725.935,42298.25,42771.2575,42762.33730769231,42626.38576923077,42603.39153846154,158.94576923076966
2018-11-20,42228.79,-0.00464504431966728,0.9864071397087307,42715.4915,43491.74657835828,41939.23642164171,42532.15,42849.835,42924.4925,43593.395000000004,42298.25,42691.07,42687.80096153846,42620.385769230765,42565.21718934912,122.58377218934038
2018-11-21,41692.95,-0.012688973565191053,0.973890645588451,42687.5965,43563.485666939334,41811.707333060665,42220.075,42657.494999999995,42924.4925,43593.395000000004,42174.14,42578.195,42537.513076923075,42593.04076923077,42477.70334319526,59.80973372781591
2018-11-22,41724.21,0.0007497670469467366,0.9746208367018429,42661.264500000005,43617.01845659364,41705.510543406366,42220.075,42657.494999999995,42924.4925,43520.5,41848.45,42467.924999999996,42446.81269230769,42566.898076923084,42459.37449704142,-12.561804733726603
2018-11-23,41699.64,-0.0005888667514615253,0.9740469148958275,42633.704,43664.87140705904,41602.53659294095,42165.41,42657.494999999995,42924.4925,43520.5,41885.12,42355.607500000006,42349.7273076923,42539.810384615375,42433.47375739645,-83.74644970415102
2018-11-24,41699.64,0.0,0.9740469148958275,42606.1435,43704.780676058086,41507.50632394191,42116.975,42657.494999999995,42872.0775,43468.085,41801.35,42260.95166666667,42254.689423076925,42517.49038461538,42410.55340236686,-155.86397928993392
2018-11-25,41699.64,0.0,0.9740469148958275,42510.023499999996,43571.68398860927,41448.36301139072,42116.975,42657.494999999995,42770.9125,43366.92,41488.71,42181.566666666666,42174.596025641025,42502.95230769231,42391.66724852071,-217.07122287968377
2018-11-26,41841.06,0.0033913961847151786,0.9773502938867388,42444.6985,43502.13335796498,41387.26364203502,42116.975,42657.494999999995,42770.9125,43366.92,41488.71,42106.055,42129.181025641024,42487.19115384615,42401.12272189349,-271.94169625246286
2018-11-27,42131.65,0.006945091735247821,0.9841380813352536,42398.633499999996,43425.56974158566,41371.69725841433,42059.405,42657.494999999995,42706.5175,43366.92,41488.71,42063.87,42109.99269230769,42482.606538461536,42432.492514792895,-322.49982248520246
2018-11-28,42156.23,0.000583409384631306,0.9847122367276776,42346.893,43310.58207965588,41383.203920344116,41960.869999999995,42657.494999999995,42640.685,43366.92,41331.42,42031.80583333333,42078.07923076923,42478.967307692306,42432.394763313605,-354.3155325443731
2018-11-29,42328.34,0.004082670580362491,0.9887324924066886,42310.9375,43218.85151773892,41403.02348226108,42010.645,42657.494999999995,42640.685,43366.92,41331.42,42014.08416666667,42077.426474358974,42481.94769230769,42455.79387573964,-378.3674013806667
2018-11-30,42387.05,0.0013870139958243044,0.9901038782117829,42277.9175,43121.35826844034,41434.47673155967,42043.345,42657.494999999995,42640.685,43366.92,41169.76,42001.255,42071.463525641026,42487.18615384616,42467.34804733728,-395.8845216962509
2018-12-01,42387.05,0.0,0.9901038782117829,42244.8975,43012.789903800614,41477.005096199384,42043.345,42441.994999999995,42849.835,43366.92,41484.76,41998.020833333336,42060.608076923076,42439.686538461545,42471.78059171598,-411.1725147929028
2018-12-02,42387.05,0.0,0.9901038782117829,42222.4745,42944.40448908478,41500.54451091521,42043.345,42441.994999999995,42849.835,43366.92,41662.95,42011.20916666667,42057.87147435897,42410.436153846145,42431.588609467464,-373.71713510849077
2018-12-03,42438.73,0.0012192403104249738,0.9913110527716068,42211.797999999995,42913.8165924357,41509.77940756429,42069.185,42441.994999999995,42849.835,43366.92,41662.95,42073.357500000006,42076.981602564105,42386.8123076923,42414.78905325443,-337.80745069032855
2018-12-04,42737.96,0.007050870749431004,0.9983006588771818,42211.335999999996,42911.940021190916,41510.731978809075,42289.509999999995,42370.2,42893.14,43366.92,41662.95,42157.83666666667,42175.60403846154,42369.38615384616,42440.83502958579,-265.23099112424825
2018-12-05,42450.39,-0.006728678673479038,0.9915834145240748,42201.962,42884.062109404746,41519.86189059525,42434.805,42370.2,42893.14,43366.92,41899.46,42220.39916666666,42202.84487179488,42346.42230769231,42381.84828402367,-179.0034122287907
2018-12-06,42382.8,-0.0015922115203180764,0.9900046039881133,42194.052,42863.662781329804,41524.4412186702,42447.095,42370.2,42893.14,43366.92,41899.46,42277.32916666667,42245.38391025641,42320.858846153846,42352.018875739646,-106.63496548323747
2018-12-07,42128.61,-0.005997480109855902,0.9840670710670288,42173.4325,42823.96082161109,41522.90417838892,42433.285,42264.229999999996,42893.14,43292.925,42003.32,42313.07666666667,42254.449294871796,42285.51884615385,42291.282100591714,-36.832805719917815
2018-12-08,42128.61,0.0,0.9840670710670288,42152.813,42780.95076381048,41524.67523618953,42433.285,42220.075,42893.14,43292.925,42079.31,42337.03916666667,42284.69717948718,42258.33038461539,42261.37902366864,23.3181558185388
2018-12-09,42128.61,0.0,0.9840670710670288,42137.9505,42753.34311708109,41522.55788291891,42433.285,42220.075,42993.4925,43292.925,41950.68,42336.785833333335,42304.97314102564,42238.19000000001,42238.373402366866,66.59973865877691
2018-12-10,41865.57,-0.006243737925367143,0.9779228141743027,42119.7895,42744.85476024081,41494.72423975919,42301.765,42215.455,42885.7425,43211.875,41950.68,42312.56416666667,42264.291089743594,42204.281153846154,42180.86384615386,83.42724358973646
2018-12-11,41483.22,-0.009132802921350325,0.9689916378401565,42109.303,42769.118100602864,41449.487899397136,42110.59,42110.59,42882.145000000004,43170.89,41950.68,42242.137500000004,42184.97275641026,42159.871538461535,42093.34866863905,91.62408777120436
2018-12-12,41686.21,0.004893303846712049,0.9737332083490315,42107.403000000006,42771.89590709441,41442.9100929056,42110.59,42110.59,42857.927500000005,43170.89,42176.41,42183.73416666667,42156.61019230769,42126.995,42087.00053254438,69.609659763315
2018-12-13,42074.61,0.009317229846512731,0.9828057044604017,42126.1515,42763.904319598936,41488.398680401064,41966.805,42110.59,42822.03,43055.45,42194.1,42157.6975,42166.94583333334,42109.056923076925,42118.935769230775,48.010064102563774
2018-12-14,42298.25,0.005315319619124237,0.9880296309031074,42156.082,42766.257232367796,41545.90676763221,41933.01,42110.59,42822.03,43040.595,42371.51,42150.29749999999,42179.32096153846,42099.720384615386,42138.16355029586,41.15741124260239
2018-12-15,42298.25,0.0,0.9880296309031074,42186.0125,42761.03757299277,41610.987427007225,41890.735,42110.59,42793.244999999995,43040.595,42763.53,42138.59083333333,42173.05942307692,42094.8123076923,42130.263402366865,42.79602071005502
2018-12-16,42298.25,0.0,0.9880296309031074,42208.871999999996,42762.973779428554,41654.77022057144,41890.735,42110.59,42690.9925,43040.595,42838.32,42101.948333333334,42163.153782051275,42097.483846153846,42126.110414201175,37.04336785009946
2018-12-17,42174.14,-0.002934163942952761,0.9851305899855425,42210.9965,42764.2132116655,41657.779788334505,41890.735,42110.59,42438.784999999996,42848.255,42838.32,42078.9275,42113.054743589746,42115.99115384615,42109.27710059172,3.777642998029478
2018-12-18,41848.45,-0.007722504833530763,0.9775229142427201,42195.6075,42770.98599354319,41620.22900645681,41890.735,42110.59,42438.784999999996,42848.255,42838.32,42034.39833333333,42043.469423076924,42120.76961538462,42074.83097633136,-31.36155325443542
2018-12-19,41885.12,0.0008762570656739577,0.9783794756031835,42173.446500000005,42760.81680625342,41586.076193746594,41890.735,42110.59,42411.4525,42848.255,42821.98,42014.1075,42011.43243589743,42127.90346153846,42084.51582840237,-73.08339250493736
2018-12-20,41801.35,-0.001999994270041605,0.9764227222580508,42144.1615,42744.415608576724,41543.90739142328,41992.229999999996,42110.59,42387.235,42848.255,42657.01,41986.83583333334,41981.37557692308,42131.81538461538,42077.664467455616,-96.28889053253806
2018-12-21,41488.71,-0.0074791842847180545,0.9691198767784968,42099.2445,42752.759868059606,41445.729131940396,41893.479999999996,42110.59,42387.235,42848.255,42822.93,41933.510833333334,41910.20108974359,42123.70269230769,42032.87609467455,-122.67500493096304
2018-12-22,41488.71,0.0,0.9691198767784968,42054.3275,42745.372135930214,41363.282864069784,41893.479999999996,42110.59,42387.235,42848.255,42951.7,41902.105833333335,41865.07993589743,42110.150769230764,42026.01150887574,-160.93157297830476
2018-12-23,41488.71,0.0,0.9691198767784968,42006.8265,42716.21145521064,41297.44154478936,41893.479999999996,42110.59,42358.45,42848.255,43006.48,41902.56333333333,41838.506474358976,42085.42230769231,42014.54449704142,-176.0380226824418
2018-12-24,41331.42,-0.0037911518579392123,0.9654457961570821,41936.4995,42620.15059696248,41252.84840303752,41814.835,42034.69,42309.182499999995,42848.255,43006.48,41872.997500000005,41814.69512820512,42053.69884615385,41969.42195266272,-154.7268244575971
2018-12-25,41331.42,0.0,0.9654457961570821,41880.551,42570.00859295781,41191.093407042186,41752.78,42034.69,42334.06999999999,42848.255,43006.48,41811.064999999995,41789.67788461539,42015.355769230766,41942.579023668644,-152.90113905325416
2018-12-26,41169.76,-0.003911310088063669,0.9616696382750943,41819.899,42535.177864144236,41104.62013585576,41527.44,41953.86,42350.42,42848.255,43265.74,41717.02416666667,41712.40269230769,41968.53692307692,41885.26411242603,-172.86142011834454
2018-12-27,41484.76,0.007651246934643252,0.9690276101470862,41787.7065,42502.460606426335,41072.952393573665,41527.44,41953.86,42242.67,42657.494999999995,43376.31,41649.23333333334,41681.29121794872,41933.83346153846,41894.10970414201,-212.81848619328957
2018-12-28,41662.95,0.004295312302638354,0.9731898863625472,41764.4235,42463.230144903435,41065.61685509656,41485.555,41953.86,42242.67,42657.494999999995,43033.2,41596.291666666664,41651.34358974359,41905.98346153846,41892.15908284023,-240.81549309664115
2018-12-29,41662.95,0.0,0.9731898863625472,41741.1405,42420.40757573464,41061.87342426536,41416.354999999996,41953.86,42255.59,42657.494999999995,43060.02,41553.6925,41606.54679487179,41876.145769230774,41868.59369822485,-262.04690335306077
2018-12-30,41662.95,0.0,0.9731898863625472,41731.0095,42408.57456315536,41053.44443684464,41416.354999999996,41810.075,42329.854999999996,42657.494999999995,43192.6,41538.23416666667,41570.50134615384,41834.79923076923,41843.346420118345,-272.845073964505
2018-12-31,41899.46,0.005676746365775864,0.9787144385131656,41751.8215,42423.13794706112,41080.505052938875,41534.61,41776.28,42402.5025,42657.494999999995,43192.6,41539.42916666667,41593.80737179487,41813.609615384616,41844.74704142012,-250.93966962525155
2019-01-01,41899.46,0.0,0.9787144385131656,41762.484000000004,42436.08832635221,41088.879673647796,41534.61,41734.005000000005,42408.6475,42657.494999999995,43192.6,41547.605,41594.81852564103,41795.01961538462,41826.81736686391,-231.99884122287767
2019-01-02,42003.32,0.0024787908961116933,0.9811404669532452,41758.9195,42426.54287194665,41091.29612805336,41586.54,41734.005000000005,42348.7575,42657.494999999995,43307.55,41590.489166666666,41617.715000000004,41790.20076923077,41827.06582840237,-209.35082840236282
2019-01-03,42079.31,0.0018091427058621878,0.9829154900724599,41747.972499999996,42386.078126084074,41109.86687391592,41624.535,41734.005000000005,42326.68,42657.494999999995,43338.29,41639.70583333333,41665.692371794874,41788.304615384615,41834.679112426034,-168.9867406311605
2019-01-04,41950.68,-0.003056846702096494,0.9799108680981924,41730.594,42324.76695347875,41136.421046521245,41782.035,41734.005000000005,42326.68,42657.494999999995,43278.61,41678.20333333333,41687.548012820516,41781.461153846154,41813.28544378698,-125.73743096646649
2019-01-05,41950.68,0.0,0.9799108680981924,41713.215500000006,42257.6984283248,41168.73257167521,41871.13,41734.005000000005,42258.61,42657.494999999995,43294.24,41729.80833333333,41720.12282051282,41784.73461538461,41807.494822485205,-87.37200197238417
2019-01-06,41950.68,0.0,0.9799108680981924,41702.042499999996,42216.24358340843,41187.84141659156,41871.13,41734.005000000005,42110.59,42552.630000000005,43282.94,41781.41333333333,41763.788589743584,41802.71384615385,41810.26467455621,-46.47608481262432
2019-01-07,42176.41,0.005380842455950718,0.9851836141003026,41718.4405,42270.23668445925,41166.64431554075,41919.68,41734.005000000005,42110.59,42552.630000000005,43282.94,41865.300833333335,41842.18205128205,41821.56769230769,41860.20556213018,-18.023510848128353
