Día,E,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging,sma_12,ema_12,sma_26,ema_26,MACD
2017-12-07,39643.18,-0.0005717763336027248,1.0050744073160707,39705.303,39867.402937737075,39543.203062262925,39671.555,39777.885,39751.377499999995,,40117.42,39664.387500000004,39659.828782051285,39752.27730769231,39743.977426035504,-84.14864398421923
2017-12-08,39643.18,0.0,1.0050744073160707,39694.9325,39844.44476008717,39545.42023991283,39671.555,39777.885,39751.377499999995,,40121.36,39665.91916666667,39661.124807692315,39742.250384615385,39735.49310650888,-74.3682988165674
2017-12-09,39643.18,0.0,1.0050744073160707,39684.562000000005,39817.08235685004,39552.04164314997,39671.555,39777.885,39760.5075,,40124.61,39665.35583333333,39662.42083333333,39731.52115384616,39727.008786982246,-64.58795364891557
2017-12-10,39643.18,0.0,1.0050744073160707,39674.237,39783.61850288619,39564.855497113815,39671.555,39777.885,39773.4375,,40102.68,39662.05583333334,39661.94416666666,39720.47538461538,39717.930207100595,-55.98604043393425
2017-12-11,39638.18,-0.00012612509894516233,1.0049476422070007,39662.929000000004,39729.28517890737,39596.57282109264,39669.055,39770.0,39778.26,,40102.68,39660.74916666667,39658.38262820513,39709.214230769234,39707.814556213016,-49.43192800788529
2017-12-12,39603.03,-0.0008867712897010493,1.0040564834902388,39654.803,39707.07427009573,39602.53172990427,39651.479999999996,39733.685,39780.28,,40102.68,39655.96,39651.869294871794,39697.2076923077,39692.878195266276,-41.008900394481316
2017-12-13,39599.21,-9.645726602236504e-05,1.0039596349469093,39649.6105,39702.31053372562,39596.910466274385,39647.3,39731.774999999994,39816.22,,40143.85,39650.43833333333,39647.22923076923,39687.53923076923,39682.131124260355,-34.90189349112188
2017-12-14,39580.23,-0.0004793024911354804,1.0034784345928798,39647.382,39707.43215758283,39587.33184241717,39623.045,39722.285,39839.765,,40145.3,39643.335,39639.63705128205,39677.14076923077,39671.030118343195,-31.393067061144393
2017-12-15,39564.81,-0.00038958843847058944,1.0030874909965077,39644.3825,39713.989171773945,39574.775828226055,39603.994999999995,39714.575,39839.765,,40161.69,39634.94666666666,39631.25423076923,39666.14923076924,39659.859112426035,-28.604881656807265
2017-12-16,39564.81,0.0,1.0030874909965077,39641.383,39718.916167969306,39563.8498320307,39603.994999999995,39714.575,39839.5375,,40054.96,39623.68666666667,39624.15641025641,39655.19269230769,39650.55857988166,-26.40216962525301
2017-12-17,39564.81,0.0,1.0030874909965077,39637.1265,39721.44046983211,39552.81253016789,39603.994999999995,39665.18,39839.5375,,40062.58,39612.805,39614.62871794872,39643.67230769231,39641.287662721894,-26.65894477317488
2017-12-18,39604.0,0.0009905266826759629,1.0040810759213983,39633.1875,39715.93148495504,39550.44351504496,39603.994999999995,39633.935,39818.505000000005,,40062.58,39607.65,39611.45038461538,39637.45884615385,39637.56887573964,-26.11849112425989
2017-12-19,39809.52,0.005189374810625091,1.00929162896461,39640.970499999996,39754.116051204444,39527.82494879555,39687.16499999999,39687.16499999999,39802.8825,,40062.58,39621.511666666665,39638.70692307693,39641.55346153846,39663.92979289941,-25.222869822486246
2017-12-20,39798.32,-0.00028133973984101335,1.0090076751202934,39647.8615,39780.29548137584,39515.42751862416,39687.16499999999,39687.16499999999,39773.942500000005,,40092.04,39634.44,39648.71294871795,39648.22730769231,39665.671390532545,-16.95844181459688
2017-12-21,39879.68,0.0020443073979001802,1.0110703969750798,39658.572,39825.53849802659,39491.60550197341,39722.244999999995,39722.244999999995,39761.2275,,40092.04,39654.14833333334,39672.169230769236,39658.030384615384,39683.83541420118,-11.666183431945683
2017-12-22,39997.64,0.002957897355244654,1.0140610394282585,39675.1805,39898.78256150392,39451.578438496086,39781.225,39781.225,39761.2275,,40108.57,39683.68666666667,39706.99320512821,39672.37038461539,39710.27801775148,-3.2848126232711365
2017-12-23,39997.64,0.0,1.0140610394282585,39691.789000000004,39956.1506012217,39427.42739877831,39781.225,39781.225,39761.2275,,40209.14,39713.64166666666,39731.98717948718,39685.74346153846,39722.41186390533,9.57531558185292
2017-12-24,39997.64,0.0,1.0140610394282585,39706.6745,40003.139373936436,39410.209626063566,39781.225,39781.225,39761.2275,,40199.39,39746.52583333333,39757.33371794871,39697.853461538456,39733.7275443787,23.606173570013198
2017-12-25,39997.64,0.0,1.0140610394282585,39721.787,40044.369811664925,39399.20418833507,39781.225,39781.225,39761.2275,,40199.39,39779.72833333333,39785.15878205128,39711.07576923077,39743.97446745561,41.184314595666365
2017-12-26,40020.15,0.0005627832042089942,1.0146317359492916,39739.5015,40086.13863712743,39392.86436287257,39812.075,39792.479999999996,39736.53,,40199.39,39816.38833333333,39816.71628205128,39724.90846153846,39758.625650887574,58.09063116370817
2017-12-27,40055.32,0.0008788073008221264,1.0155234017264896,39760.108499999995,40129.87989162243,39390.33710837756,39926.82,39810.065,39720.9075,,40213.64,39857.26416666667,39853.147051282045,39739.90269230769,39775.74100591716,77.40604536488536
2017-12-28,40070.07,0.00036824072308005995,1.015897358798246,39781.453,40170.74694286047,39392.159057139535,39934.195,39817.44,39715.8375,,40218.46,39899.369166666664,39890.00352564103,39755.464230769234,39790.69766272189,99.30586291913642
2017-12-29,40081.08,0.00027476867397546734,1.0161764955684183,39803.348,40208.190317880275,39398.50568211972,39980.380000000005,39822.945,39715.8375,,40262.49,39942.39166666667,39927.324679487174,39771.449230769234,39805.558964497046,121.76571499012789
2017-12-30,40081.08,0.0,1.0161764955684183,39825.243,40240.41491377086,39410.071086229145,40039.36,39822.945,39720.125,,40280.48,39982.14833333334,39963.72833333334,39786.108846153846,39819.08473372782,144.64359960552247
2017-12-31,40081.08,0.0,1.0161764955684183,39847.388,40267.558598423864,39427.217401576134,40039.36,39822.945,39726.41,,40340.73,40004.77833333333,39997.36858974359,39800.943076923075,39831.48902366864,165.8795660749529
2018-01-01,40081.08,0.0,1.0161764955684183,39871.290499999996,40287.46601034397,39455.114989656024,40039.36,39822.945,39727.39,,40340.73,40028.34166666667,40016.51705128205,39816.913076923076,39844.04106508876,172.47598619329074
2018-01-02,40117.42,0.0009066621957292131,1.0170978243811388,39897.201,40306.79614572068,39487.605854279325,40057.53,39841.115,39724.72,39664.04,40340.73,40048.15333333333,40042.04602564102,39835.153076923074,39863.144911242605,178.90111439841712
2018-01-03,40121.36,9.821169955603892e-05,1.0171977152870861,39924.2575,40317.51730741673,39530.99769258327,40070.755000000005,39843.085,39724.72,39664.04,40354.13,40058.46333333333,40059.415897435894,39853.54461538461,39879.1849112426,180.2309861932954
2018-01-04,40124.61,8.100423315671179e-05,1.0172801126079818,39952.2475,40317.59382275393,39586.901177246065,40089.965,39844.71,39724.72,39664.04,40315.67,40069.04416666667,40068.639743589745,39872.06115384615,39895.24698224852,173.39276134122338
2018-01-05,40102.68,-0.0005465473683108346,1.016724120839601,39979.141,40302.83613073097,39655.44586926904,40097.34,39844.71,39724.72,39681.67,40286.61,40077.7975,40074.21891025641,39889.73423076923,39907.54097633136,166.67793392504973
2018-01-06,40102.68,0.0,1.016724120839601,40006.034499999994,40271.04339541788,39741.02560458211,40102.845,39844.71,39719.5275,39681.67,40271.77,40086.550833333335,40081.62557692308,39907.59961538461,39922.4951183432,159.1304585798789
2018-01-07,40102.68,0.0,1.016724120839601,40030.9685,40223.124576752605,39838.8124232474,40102.845,39844.71,39692.5825,39681.67,40250.77,40093.42833333334,40089.03224358975,39926.81692307692,39937.61198224852,151.42026134122716
2018-01-08,40143.85,0.0010266146801161113,1.017767904747683,40047.685000000005,40216.37122633736,39878.99877366265,40112.465,39854.33,39689.5375,39741.66,40250.77,40100.80583333334,40101.18551282051,39947.764615384614,39960.20662721893,140.97888560158026
2018-01-09,40145.3,3.612010307940672e-05,1.0178046666293135,40065.034,40193.84309764625,39936.22490235375,40113.19,39855.055,39672.665,39755.600000000006,40250.77,40107.075000000004,40107.651089743595,39969.498076923075,39978.154674556215,129.49641518737917
2018-01-10,40161.69,0.00040826697023055303,1.0182202026568448,40079.1345,40182.72151341638,39975.54748658362,40132.185,39863.25,39659.284999999996,39747.89,40196.26,40113.7925,40115.47730769231,39992.455,39999.06606508876,116.41124260354991
2018-01-11,40054.96,-0.0026575076895419825,1.0155142746386372,40082.0005,40179.3267703358,39984.674229664204,40108.325,39863.25,39659.284999999996,39747.89,40149.59,40111.61583333334,40104.741346153845,40011.306923076925,40002.071153846155,102.67019230769074
2018-01-12,40062.58,0.0001902386121470645,1.01570746466486,40085.247500000005,40175.064566970934,39995.430433029076,40108.325,39882.845,39634.587499999994,39747.89,40186.26,40110.074166666665,40104.07185897436,40030.45192307692,40019.1950887574,84.87677021696436
2018-01-13,40062.58,0.0,1.01570746466486,40088.4945,40169.590373652194,40007.39862634781,40108.325,39980.005000000005,39618.965,39747.89,40153.26,40108.5325,40102.76737179487,40048.08961538461,40035.39470414201,67.3726676528604
2018-01-14,40062.58,0.0,1.01570746466486,40091.7415,40162.45718786299,40021.025812137006,40108.325,39980.005000000005,39687.16499999999,39747.89,40186.92,40103.9625,40101.46288461539,40057.822692307695,40050.31890532544,51.14397928994731
2018-01-15,40092.04,0.0007353495456359216,1.0164543646875004,40095.335999999996,40157.88349113946,40032.78850886053,40108.325,40020.685,39687.16499999999,39747.89,40186.92,40101.519166666665,40102.12826923077,40069.11961538462,40063.08689349113,39.041375739645446
2018-01-16,40092.04,0.0,1.0164543646875004,40097.172000000006,40156.97995892438,40037.364041075634,40108.325,40079.665,39722.244999999995,39747.89,40186.92,40098.805,40100.06083333333,40077.28730769231,40072.64582840237,27.415004930961004
2018-01-17,40108.57,0.0004123012947208071,1.0168734501380856,40099.096999999994,40157.74648950147,40040.44751049852,40108.325,40079.665,39781.225,39781.225,40210.47,40099.29583333333,40100.30730769231,40081.553846153845,40082.1000295858,18.207278106507147
2018-01-18,40209.14,0.0025074441696624206,1.0194232035419188,40105.5,40180.71134365251,40030.28865634749,40132.05,40103.39,39781.225,39781.225,40206.62,40108.1675,40116.19493589743,40089.68846153846,40101.1824852071,15.012450690330297
2018-01-19,40199.39,-0.00024248218191191828,1.0191760115792323,40111.4155,40196.13288745157,40026.69811254844,40132.05,40103.39,39781.225,39781.225,40217.23,40116.22666666667,40122.20173076924,40097.44807692308,40106.56562130178,15.636109467457572
2018-01-20,40199.39,0.0,1.0191760115792323,40117.331,40209.06057797151,40025.601422028485,40135.86,40114.645000000004,39781.225,39781.225,40258.59,40120.855,40129.02102564103,40105.2076923077,40113.131449704146,15.889575936882466
2018-01-21,40199.39,0.0,1.0191760115792323,40123.2465,40220.03795328312,40026.45504671688,40135.86,40132.05,39802.2775,39792.479999999996,40243.8,40125.362499999996,40132.93730769231,40112.10153846154,40119.69727810651,13.240029585795128
2018-01-22,40213.64,0.0003544829909110092,1.0195372921400816,40128.0575,40232.55731905022,40023.55768094979,40138.11,40134.3,39868.442500000005,39810.065,40243.8,40129.691666666666,40138.94365384615,40118.19076923077,40127.72284023669,11.220813609463221
2018-01-23,40218.46,0.00011985982865514444,1.019659493705225,40132.9125,40244.57378481049,40021.251215189506,40155.25,40136.71,39875.817500000005,39817.44,40243.8,40143.316666666666,40143.348333333335,40123.89807692308,40133.61680473373,9.731528599608282
2018-01-24,40262.49,0.0010947709086821522,1.020775787255695,40139.8065,40264.93420615485,40014.678793845145,40177.265,40158.725,39901.662500000006,39822.945,40264.0,40159.97583333334,40161.651025641026,40130.875384615385,40145.2199112426,16.431114398423233
2018-01-25,40280.48,0.0004468178694363445,1.0212318881181288,40148.6965,40286.75371510174,40010.63928489826,40194.525,40167.72,39931.1525,39822.945,40293.07,40178.13416666666,40178.51493589744,40138.54461538461,40153.891479289945,24.6234566074927
2018-01-26,40340.73,0.001495761718827593,1.022759407682422,40160.599,40320.33280052057,40000.865199479435,40270.06,40197.845,39931.1525,39822.945,40313.14,40201.31333333333,40203.14891025641,40148.531153846154,40169.650059171596,33.498851084812486
2018-01-27,40340.73,0.0,1.022759407682422,40172.5015,40348.06976620892,39996.933233791075,40270.06,40197.845,39931.1525,39822.945,40336.0,40222.0375,40222.76205128205,40158.517692307694,40178.10020710059,44.66184418145713
2018-01-28,40340.73,0.0,1.022759407682422,40182.3455,40372.05186752334,39992.63913247667,40270.06,40197.845,39949.322499999995,39841.115,40342.58,40242.761666666665,40240.297884615386,40167.106538461536,40186.55035502959,53.74752958579484
2018-01-29,40354.13,0.00033217048873424027,1.0230991381747294,40192.787000000004,40395.855332181716,39989.71866781829,40276.759999999995,40204.545,39956.92,39843.085,40342.58,40263.225,40259.89525641026,40176.059230769235,40195.87937869822,64.01587771203776
2018-01-30,40315.67,-0.0009530623011820838,1.0221240609557631,40200.486,40409.900993424744,39991.07100657525,40283.884999999995,40204.545,39967.337499999994,39844.71,40342.58,40272.1025,40271.29346153846,40183.407692307694,40197.537810650894,73.75565088756412
2018-01-31,40286.61,-0.0007208115355641365,1.0213873021418485,40212.0685,40413.388953122514,40010.74804687749,40286.295,40204.545,39971.024999999994,39844.71,40363.48,40279.370833333334,40274.33442307692,40190.48192307692,40199.2849704142,75.04945266272262
2018-02-01,40271.77,-0.00036836060418099503,1.0210110632981286,40222.528,40413.027074216945,40032.02892578305,40308.31,40204.545,39973.7775,39844.71,40375.54,40285.4025,40278.201474358975,40196.985384615386,40202.98778106509,75.21369329388835
2018-02-02,40250.77,-0.0005214570901651561,1.0204786498400347,40231.9375,40407.77960893246,40056.09539106754,40302.45,40204.545,39973.7775,39844.71,40333.06,40289.684166666666,40280.07442307692,40202.681153846155,40205.2599408284,74.8144822485192
2018-02-03,40250.77,0.0,1.0204786498400347,40241.347,40398.93803281223,40083.755967187775,40302.45,40204.545,39983.3975,39854.33,40332.15,40292.778333333335,40283.69737179487,40206.79346153846,40210.07943786983,73.61793392504478
2018-02-04,40250.77,0.0,1.0204786498400347,40249.283500000005,40391.025699817204,40107.541300182806,40302.45,40204.545,39984.1225,39855.055,40348.57,40295.47083333333,40286.31551282051,40210.850000000006,40213.559082840235,72.75642998027615
2018-02-05,40196.26,-0.0013542598067066702,1.019096656620954,40254.4945,40379.19517565966,40129.79382434034,40275.195,40204.545,39997.7175,39863.25,40348.57,40289.95166666667,40280.20762820513,40212.179615384615,40208.60538461539,71.60224358973937
2018-02-06,40149.59,-0.0011610532920228733,1.0179134310928948,40256.5455,40372.5322202665,40140.5587797335,40251.86,40208.354999999996,39985.7875,39863.25,40348.57,40279.04416666667,40268.35756410257,40215.81923076923,40202.55044378698,65.80712031558505
2018-02-07,40186.26,0.0009133343578353603,1.018843126402814,40255.4015,40373.68960925256,40137.11339074744,40232.63,40208.354999999996,39995.585,39863.25,40382.0,40266.17166666666,40264.76967948718,40220.57615384615,40211.27165680473,53.49802268244821
2018-02-08,40153.26,-0.0008211761930569939,1.0180064766829522,40253.095,40377.375558260996,40128.81444173901,40218.1,40208.354999999996,40044.165,39863.25,40399.6,40250.549166666664,40248.800641025635,40224.06384615385,40210.2198224852,38.58081854043121
2018-02-09,40186.92,0.000838288099147988,1.0188598593972111,40252.4715,40377.95591696681,40126.98708303319,40210.67999999999,40223.085,40044.165,39863.25,40378.52,40237.73166666667,40240.760064102564,40228.846153846156,40218.349408284026,22.410655818537634
2018-02-10,40186.92,0.0,1.0188598593972111,40251.848,40378.51242506412,40125.18357493588,40200.17999999999,40223.085,40064.505,39863.25,40395.25,40223.7975,40229.914487179485,40232.49538461539,40222.39597633136,7.518510848123697
2018-02-11,40186.92,0.0,1.0188598593972111,40250.512,40379.329123688716,40121.69487631129,40200.17999999999,40231.35,40093.994999999995,39863.25,40361.82,40213.068333333336,40218.12403846154,40236.14461538462,40225.48378698225,-7.359748520713765
2018-02-12,40210.47,0.0005860115679430233,1.0194569230609307,40250.1125,40379.37840185533,40120.84659814468,40200.17999999999,40251.86,40093.994999999995,39863.25,40361.82,40206.723333333335,40212.66858974359,40240.06384615385,40232.194674556216,-19.526084812627232
2018-02-13,40206.62,-9.574620739316586e-05,1.019359313926947,40247.319,40377.81651827639,40116.821481723615,40180.03,40251.86,40117.72,39886.975,40361.82,40201.29416666667,40206.707435897435,40239.96692307692,40234.918639053256,-28.21120315582084
2018-02-14,40217.23,0.0002638868922579807,1.0196283094883933,40244.1565,40374.34817589168,40113.96482410831,40183.41,40251.86,40117.72,39886.975,40366.85,40198.49916666667,40203.745833333334,40240.653076923074,40236.468934911245,-32.72310157791071
2018-02-15,40258.59,0.001028414935588362,1.02067691047062,40240.0495,40362.67933808996,40117.41966191004,40205.925,40251.86,40125.2525,39886.975,40430.76,40199.15083333333,40207.74391025641,40242.93,40243.41260355029,-35.668693293882825
2018-02-16,40243.8,-0.00036737501238848225,1.020301939277991,40235.203,40348.765458949965,40121.64054105004,40205.925,40251.86,40133.955,39886.975,40445.43,40198.57,40206.019935897435,40244.638076923075,40243.06384615385,-37.043910256412346
2018-02-17,40243.8,0.0,1.020301939277991,40230.3565,40333.14181691831,40127.571183081694,40222.755,40251.86,40136.205,39889.225,40460.34,40202.53166666667,40205.52846153846,40245.79807692308,40244.50914201183,-38.98068047337438
2018-02-18,40243.8,0.0,1.020301939277991,40224.84,40310.75149281472,40138.92850718527,40222.755,40251.86,40145.979999999996,39891.634999999995,40493.46,40210.3825,40208.880641025644,40246.77269230769,40245.49068047338,-36.61003944773256
2018-02-19,40264.0,0.0005019406716064712,1.0208140703186337,40222.2565,40299.68887045735,40144.824129542656,40225.46,40251.86,40167.994999999995,39913.649999999994,40493.46,40216.86083333333,40218.631346153845,40246.83076923077,40249.42304733728,-30.79170118343609
2018-02-20,40293.07,0.0007219848996622424,1.0215510826627665,40222.57950000001,40301.14092613383,40144.01807386619,40249.845,40251.86,40181.1225,39922.645000000004,40493.46,40228.511666666665,40228.58532051282,40247.315,40253.94449704142,-25.359176528596436
2018-02-21,40313.14,0.0004981005418549511,1.0220599178105734,40224.648,40310.22576439666,40139.07023560334,40259.880000000005,40251.86,40233.9525,39952.770000000004,40547.78,40239.03,40241.53141025641,40246.25384615385,40257.44192307693,-15.910512820519216
2018-02-22,40336.0,0.0005670607648027293,1.0226394878892413,40228.909499999994,40326.98677904315,40130.832220956836,40276.615000000005,40251.86,40233.9525,39952.770000000004,40540.59,40251.45333333333,40253.94846153846,40246.071923076925,40260.060946745565,-6.112485207107966
2018-02-23,40342.58,0.00016312971043230817,1.0228063107727774,40233.5,40343.2715956244,40123.7284043756,40293.19,40251.86,40233.9525,39952.770000000004,40518.85,40264.425,40265.47282051282,40246.14307692308,40260.91931952663,4.553500986192375
2018-02-24,40342.58,0.0,1.0228063107727774,40238.0905,40357.71502382899,40118.465976171006,40293.19,40246.085,40240.6525,39959.47,40488.77,40275.434166666666,40276.44884615385,40245.69884615384,40260.97952662722,15.469319526629988
2018-02-25,40342.58,0.0,1.0228063107727774,40245.4065,40371.6891755597,40119.12382444029,40293.19,40246.085,40244.215,39959.47,40484.09,40286.76416666667,40285.76429487179,40246.733846153846,40260.60363905325,25.160655818537634
