Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2017-03-13,33.20000076293945,33.599998474121094,33.20000076293945,33.5,495900,0,0,,,,,,,,,,35.400001525878906
2017-03-14,33.349998474121094,33.349998474121094,32.5,33.0,458000,0,0,-0.014925373134328401,0.9850746268656716,,,,,,,,35.900001525878906
2017-03-15,33.099998474121094,33.880001068115234,33.099998474121094,33.70000076293945,604300,0,0,0.02121214433149854,1.0059701720280434,,,,,,,,35.79999923706055
2017-03-16,33.75,34.08000183105469,33.599998474121094,33.849998474121094,496600,0,0,0.004450970557442702,1.0104477156454057,,,,,,,,36.59999847412109
2017-03-17,33.75,33.79999923706055,33.099998474121094,33.54999923706055,1021000,0,0,-0.008862607107350429,1.0014925145391207,,,,,,,,37.04999923706055
2017-03-20,33.400001525878906,33.779998779296875,33.400001525878906,33.599998474121094,256500,0,0,0.0014902902592413003,1.0029850290782414,,,,,,,,38.04999923706055
2017-03-21,33.75,33.75,32.0,32.099998474121094,449500,0,0,-0.044642859170226146,0.9582089096752563,,,,,,,,38.04999923706055
2017-03-22,31.950000762939453,33.130001068115234,31.559999465942383,32.95000076293945,617800,0,0,0.02647982334029164,0.9835821123265506,,,,,,,,37.84999847412109
2017-03-23,32.900001525878906,33.130001068115234,32.75,32.900001525878906,547700,0,0,-0.0015174274932576726,0.9820895977874298,,,,32.820000648498535,,,,38.150001525878906
2017-03-24,32.95000076293945,33.349998474121094,32.79999923706055,33.20000076293945,666300,0,0,0.009118517420875216,0.9910447988937148,,,,32.820000648498535,,,,37.84999847412109
2017-03-27,32.849998474121094,33.599998474121094,32.75,33.400001525878906,694100,0,0,0.006024119227211244,0.9970149709217581,,,,32.820000648498535,,,,38.04999923706055
2017-03-28,33.349998474121094,34.599998474121094,33.150001525878906,34.45000076293945,514000,0,0,0.0314371014698005,1.0283582317295357,,,,33.07999897003174,,,,38.29999923706055
2017-03-29,34.349998474121094,34.849998474121094,34.25,34.45000076293945,584400,0,0,0.0,1.0283582317295357,,,,33.20499897003174,,,,37.75
2017-03-30,34.5,35.45000076293945,34.0,35.400001525878906,541700,0,0,0.02757621892309059,1.0567164634590718,,,,33.50500011444092,,,,39.75
2017-03-31,35.29999923706055,35.900001525878906,35.25,35.45000076293945,672500,0,0,0.001412407765688739,1.0582089779981925,,,,33.730000495910645,,,,39.95000076293945
2017-04-03,35.54999923706055,36.0,34.29999923706055,34.5,1113200,0,0,-0.026798328420139628,1.0298507462686566,,,,33.77999973297119,,,,40.09999847412109
2017-04-04,34.349998474121094,35.400001525878906,34.20000076293945,35.29999923706055,801800,0,0,0.023188383682914315,1.0537313205092698,,,,34.375,,,,40.650001525878906
2017-04-05,35.599998474121094,36.150001525878906,35.20000076293945,35.400001525878906,687400,0,0,0.0028329260900767927,1.0567164634590716,,,,34.45000076293945,,,,39.70000076293945
2017-04-06,35.45000076293945,35.91999816894531,34.95000076293945,35.75,853200,0,0,0.009886962119626697,1.0671641791044773,,,,34.45000076293945,,,,39.59999847412109
2017-04-07,35.70000076293945,35.95000076293945,35.5,35.54999923706055,652900,0,0,-0.005594426935369268,1.0611940070764339,,,,34.650001525878906,,,,39.04999923706055
2017-04-10,35.70000076293945,35.95000076293945,35.380001068115234,35.54999923706055,545700,0,0,0.0,1.0611940070764339,,,,35.07500076293945,,,,36.5
2017-04-11,35.5,35.93000030517578,35.29999923706055,35.849998474121094,976700,0,0,0.008438797285480693,1.0701492081827189,,,,35.07500076293945,,,,35.95000076293945
2017-04-12,35.75,35.849998474121094,34.70000076293945,34.70000076293945,404300,0,0,-0.03207804072883813,1.0358209182966998,,,,35.17500114440918,,,,36.79999923706055
2017-04-13,34.70000076293945,34.79999923706055,33.849998474121094,34.25,776900,0,0,-0.01296832141341242,1.022388059701492,,,,35.0,,,,36.95000076293945
2017-04-17,34.5,34.599998474121094,34.04999923706055,34.349998474121094,609500,0,0,0.0029196634779882213,1.0253730887797337,,,,35.0,,,,36.900001525878906
2017-04-18,34.20000076293945,34.380001068115234,33.900001525878906,34.04999923706055,621100,0,0,-0.0087336026313527,1.0164178876734487,,,,35.0,33.855000495910645,,,37.04999923706055
2017-04-19,34.20000076293945,35.5,34.20000076293945,35.400001525878906,851500,0,0,0.0396476452002088,1.0567164634590713,,,,34.89999961853027,33.855000495910645,,,37.20000076293945
2017-04-20,35.54999923706055,35.95000076293945,35.29999923706055,35.900001525878906,1627000,0,0,0.014124293176498215,1.0716418365933995,,,,34.89999961853027,33.855000495910645,,,37.400001525878906
2017-04-21,35.79999923706055,36.04999923706055,35.54999923706055,35.79999923706055,447700,0,0,-0.0027855789573232315,1.0686566936435977,,,,34.94999885559082,33.855000495910645,,,37.20000076293945
2017-04-24,36.25,36.650001525878906,36.0,36.59999847412109,666700,0,0,0.022346347880152218,1.092537267884211,34.48166669209798,36.71321957922968,32.25011380496628,35.25,34.105000495910645,,,37.400001525878906
2017-04-25,36.75,37.20000076293945,36.5,37.04999923706055,1396100,0,0,0.01229510332514483,1.1059701264794186,34.6,36.98124616341185,32.21875383658815,35.52499961853027,34.38000011444092,,,38.45000076293945
2017-04-26,37.20000076293945,38.34999847412109,37.09999847412109,38.04999923706055,1834200,0,0,0.026990553862136446,1.1358208727480752,34.76833330790202,37.37511566897667,32.16155094682737,36.099998474121094,34.95499897003174,,,38.25
2017-04-27,38.09999847412109,38.380001068115234,37.83000183105469,38.04999923706055,982600,0,0,0.0,1.1358208727480752,34.91333325703939,37.7394914830686,32.08717503101018,36.14000129699707,34.97000026702881,,,38.0
2017-04-28,38.09999847412109,38.25,37.70000076293945,37.84999847412109,837200,0,0,-0.0052562619434867175,1.1298507007200316,35.04666659037272,38.0314869840233,32.06184619672214,36.14000129699707,35.56500053405762,,,37.75
2017-05-01,37.95000076293945,38.25,37.45000076293945,38.150001525878906,926800,0,0,0.007926104725286542,1.138806015697877,35.2,38.32965699801066,32.07034300198934,36.290000915527344,35.56500053405762,,,37.59999847412109
2017-05-02,38.04999923706055,38.20000076293945,37.70000076293945,37.84999847412109,668400,0,0,-0.007863775616216206,1.1298507007200318,35.34166666666667,38.55198387986809,32.13134945346525,36.84000015258789,35.56500053405762,,,37.75
2017-05-03,37.59999847412109,38.16999816894531,37.400001525878906,38.04999923706055,1079100,0,0,0.005284036221988364,1.1358208727480754,35.54000002543132,38.65920539043417,32.42079466042847,36.96500015258789,35.76500129699707,,,37.84999847412109
2017-05-04,38.150001525878906,38.34999847412109,37.95000076293945,38.29999923706055,1189200,0,0,0.006570302365643599,1.1432835593152395,35.71833330790202,38.83659182872755,32.600074787076494,37.19000053405762,36.114999771118164,,,37.95000076293945
