Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2017-03-13,150.24401824219592,151.5928550086769,150.0399223070339,151.53073120117188,460800,0.0,0,,,,,,,,,,145.3278350830078
2017-03-14,150.67883228826892,151.30887163728596,149.88017312379284,150.3682403564453,297100,0.0,0,-0.007671650730591728,0.9923283492694083,,,,,,,,153.63385009765625
2017-03-15,150.82081853860856,153.64271239223464,150.78531535400458,152.85293579101562,343000,0.0,0,0.016524070699240667,1.0087256530695967,,,,,,,,155.47962951660156
2017-03-16,153.2700284773955,154.1840392527474,153.00380872310387,153.42088317871094,338700,0.0,0,0.0037156459230316408,1.0124737204298822,,,,,,,,155.5239715576172
2017-03-17,153.97994699277635,154.0775604536688,152.82633705691097,153.41201782226562,341000,0.0,0,-5.778454837201963e-05,1.0124152150932086,,,,,,,,155.20449829101562
2017-03-20,153.4120148636029,153.518497349614,152.24953592298456,152.400390625,224900,0.0,0,-0.006594184807852788,1.005739162062602,,,,,,,,151.06040954589844
2017-03-21,153.190148448642,153.74919497181602,149.8713047917385,150.4569854736328,357800,0.0,0,-0.012751969620269366,0.9929140068220644,,,,,,,,151.1403045654297
2017-03-22,149.96892301676806,149.96892301676806,147.1913877427289,148.35386657714844,816200,0.0,0,-0.013978207059405334,0.9790348492425218,,,,,,,,148.6644744873047
2017-03-23,149.01944695414443,149.8003547530678,147.40440364514546,147.62625122070312,673500,0.0,0,-0.004904593140933944,0.9742330816361916,,,,150.68771349773814,,,,148.62893676757812
2017-03-24,148.06104406015103,148.51360813797444,146.15314721493803,146.8808135986328,588900,0.0,0,-0.005049492322038773,0.9693136991705935,,,,150.16859323384273,,,,149.83580017089844
2017-03-27,146.0821421069992,146.63233313201258,143.97016304745495,146.33949279785156,589400,0.0,0,-0.003685442553855056,0.9657413492156356,,,,149.07710115010116,,,,148.4071044921875
2017-03-28,146.13538623586763,149.3033751986599,145.68282218711053,148.85968017578125,325900,0.0,0,0.017221512318694288,0.9823728757578251,,,,149.07710115010116,,,,150.64334106445312
2017-03-29,148.62009067686378,149.53410139982316,148.37162253123395,148.43374633789062,283200,0.0,0,-0.0028613109835226025,0.9795620014585045,,,,149.02386175056188,,,,151.25563049316406
