Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging
2017-03-13,54.78824899422917,54.99488480718872,54.33561709338375,54.94568634033203,666300,0.0,0,,,,,,,,,,56.62823486328125
2017-03-14,54.83744757517142,54.98504672965098,54.52257288231063,54.92600631713867,437700,0.0,0,-0.00035817230622003926,0.99964182769378,,,,,,,,56.460548400878906
2017-03-15,55.10312908567708,56.047753254852594,55.02440852811107,55.90999603271485,794300,0.0,0,0.017914823624617826,1.0175502347247047,,,,,,,,56.44082260131836
2017-03-16,55.57543783089836,55.90015448094272,54.66033204899476,55.2212028503418,940400,0.0,0,-0.01231967861292671,1.0050143428603882,,,,,,,,57.41733551025391
2017-03-17,55.33928054125569,56.43149999789427,55.17200125276717,56.352783203125,1139900,0.0,0,0.020491772985278267,1.025608868621232,,,,,,,,57.851341247558594
2017-03-20,56.3527877991496,56.401986269093214,55.88047573120608,56.22486877441406,981800,0.0,0,-0.002269886622101147,1.0232808527708404,,,,,,,,59.163230895996094
2017-03-21,56.40198166905608,56.775896766616576,56.15598558579831,56.352783203125,1159100,0.0,0,0.002275050729316108,1.025608868621232,,,,,,,,59.094181060791016
2017-03-22,56.34294553329959,56.54958511165453,55.90015555271683,56.27406692504883,551200,0.0,0,-0.0013968480987431864,1.0241762488230441,,,,,,,,58.60100173950195
2017-03-23,56.12647288748068,56.95301996028884,56.047752331211946,56.66766357421875,567000,0.0,0,0.006994281214722786,1.0313396255207523,,,,55.6443185268363,,,,59.11391067504883
2017-03-24,56.64797623560994,57.14981033403692,56.46102056863645,56.598777770996094,598200,0.0,0,-0.0012156104359664077,1.0300859183089437,,,,55.83619160817378,,,,58.82785415649414
2017-03-27,56.756212023813525,57.43515980721222,56.32326030371027,57.10060501098633,1322800,0.0,0,0.008866397115864899,1.0392190691241312,,,,56.047745928103495,,,,58.82785415649414
2017-03-28,57.18917181914822,57.32692903346896,56.65782310014005,57.031734466552734,679500,0.0,0,-0.001206126352257475,1.0379656396190922,,,,56.047745928103495,,,,59.666290283203125
2017-03-29,56.90381189712674,57.07108742059603,56.63813569490896,56.98252868652344,326900,0.0,0,-0.0008627789508690586,1.0370701047135034,,,,56.303580529989695,,,,60.76117706298828
2017-03-30,56.84477148987765,57.25804307981503,56.84477148987765,56.98252868652344,381100,0.0,0,0.0,1.0370701047135034,,,,56.65781776920915,,,,61.04722595214844
2017-03-31,57.02189189242989,57.38596503852966,56.74637373135776,57.130130767822266,443300,0.0,0,0.0025903041634187662,1.0397564317235,,,,56.66765767996453,,,,61.70810317993164
2017-04-03,57.100612843431264,57.464689769642135,56.9136571609789,57.07109451293945,689800,0.0,0,-0.0010333646026950971,1.0386819842315322,,,,56.68242266117949,,,,61.81660079956055
2017-04-04,57.06125578942965,57.13997258787584,56.43150263384757,56.53974151611328,531900,0.0,0,-0.009310369835393684,1.0290114708169762,,,,56.756221050427044,,,,61.70810317993164
2017-04-05,56.539742729620045,57.05141506811105,56.30358857561042,56.34294509887695,677500,0.0,0,-0.0034806741587285472,1.0254298171814682,,,,56.88413917262628,,,,61.53055953979492
2017-04-06,56.520070366332185,57.021904581441696,56.16583908658814,56.92350387573242,403100,0.0,0,0.010304019000721976,1.0359958655016128,,,,56.81526442811514,,,,61.90537643432617
2017-04-07,56.79558858871504,57.100621392406,56.68734968923639,56.92350387573242,463100,0.0,0,0.0,1.0359958655016128,,,,56.81526442811514,,,,61.68837356567383
2017-04-10,56.91365944956236,57.149817363800736,56.667663342631954,56.70702362060547,313500,0.0,0,-0.003803002984488546,1.0320559701331924,,,,56.81526442811514,,,,60.77104187011719
